"sent_id","par_id","source","book_id","par_pos","sent_pos"
34617,11041,"Новое средство отказаться от сигарет",1173,1,1
34618,11041,"С помощью пластиковых ингаляторов бросить курить сможет даже человек с тяжёлой зависимостью от табака.",1173,1,2
34619,11042,"Безникотиновые пластиковые ингаляторы — лучшее средство борьбы с пагубной привычкой, сообщает MedDaily со ссылкой на исследование Университета Катании в Италии.",1173,2,1
34620,11043,"Сотрудники учреждения собрали группу из 120 человек, решивших бросить курить.",1173,3,1
34621,11043,"Их разделили на две подгруппы — одна следовала стандартной программе отказа от курения, а другая пользовалась пластиковыми ингаляторами.",1173,3,2
34622,11043,"Результаты эксперимента показали, что ингаляторы помогли бросить курить большему числу людей.",1173,3,3
34623,11043,"Хотя значительной разницы между двумя подгруппами в показателях, показывающих число людей, бросивших курить, не было.",1173,3,4
34624,11044,"Где было заметнее преимущество безникотиновых пластиковых ингаляторов, так это в отношении людей с наиболее тяжёлыми стадиями зависимости от сигарет.",1173,4,1
34625,11044,"Здесь показатель, свидетельствующий об отказе от курения, был равен 66,7% — против 19,2% в группе, практиковавшей стандартную терапию.",1173,4,2
34626,11045,"Таким образом, польза от безникотиновых ингаляторов в отказе от курения очевидна.",1173,5,1
34627,11046,"Об альтернативе курению табака читайте в статье Частного корреспондента «Электронная затяжка»",1173,6,1
