"sent_pos","source"
0,"Новое средство отказаться от сигарет С помощью пластиковых ингаляторов бросить курить сможет даже человек с тяжёлой зависимостью от табака."
1,"Безникотиновые пластиковые ингаляторы — лучшее средство борьбы с пагубной привычкой, сообщает MedDaily со ссылкой на исследование Университета Катании в Италии."
2,"Сотрудники учреждения собрали группу из 120 человек, решивших бросить курить."
3,"Их разделили на две подгруппы — одна следовала стандартной программе отказа от курения, а другая пользовалась пластиковыми ингаляторами."
4,"Результаты эксперимента показали, что ингаляторы помогли бросить курить большему числу людей."
5,"Хотя значительной разницы между двумя подгруппами в показателях, показывающих число людей, бросивших курить, не было."
6,"Где было заметнее преимущество безникотиновых пластиковых ингаляторов, так это в отношении людей с наиболее тяжёлыми стадиями зависимости от сигарет."
7,"Здесь показатель, свидетельствующий об отказе от курения, был равен 66,7% — против 19,2% в группе, практиковавшей стандартную терапию."
8,"Таким образом, польза от безникотиновых ингаляторов в отказе от курения очевидна."
9,"Об альтернативе курению табака читайте в статье Частного корреспондента «Электронная затяжка»"
