"sent_pos","source"
0,"Бобры — это мы?"
1,"В белорусском Бобруйске на День бобра не хватило денег Всё почти как в том фельетоне Ильфа и Петрова, начинающегося со слов: «В городе Бобруйске случилось несчастье…» А всё потому, что в Бобруйске (или, как его еще называют, белорусском Париже) жители, похоже, на этот раз погорячились."
2,"Насмотревшись по телевизору на американские Дни сурка, они вдруг подумали: «А почему бы не провести у себя Дни бобра?» — и уже даже вовсю готовились к придуманному ими самими празднику."
3,"Проводить его решили то ли дважды, то ли даже трижды в год."
4,"Первая дата была назначена на 21 марта, то есть почти уже вот-вот, а затем с 25 по 26 июля."
5,"Но придумать-то придумали, а вот про финансовый кризис, похоже, забыли."
6,"Однако местные власти им об этом напомнили."
7,"Проштудировав сочиненный бобруйчанами план мероприятий, местный горисполком решил приструнить горожан."
8,"Как всё раскручивалось… Придумала этот праздник бобруйчанка Наталья Цымбурская."
9,"На Бобруйщине ее знают как бывшего инженера завода весоизмерительных приборов и любительницу драников — организатора на Бобруйщине фестиваля картошки (она уже как-то объявляла родной город еще и картофельной столицей Белоруссии)."
10,"И вот ее новая затея — День бобра."
11,"С призывом творить бобрые дела она обращалась к жителям на страницах местных изданий: «Я считаю, что на Бобруйщине еще в неполной мере оценен вклад удивительного животного — бобра в создание как самого города Бобруйска, так и непосредственного влияния бобра на повседневную жизнь и менталитет жителей Бобруйщины."
12,"Городу необходимо разработать соответствующие программы по изучению благотворного воздействия на сознание бобруйчан наличия в названии нашей местности образа очень трудолюбивого, настойчивого, последовательного, мощного, но одновременно дружелюбного, некровожадного и верного водоплавающего грызуна»."
13,"Читатели призыву быстро вняли."
14,"Ее слова не оставили равнодушными бобропорядочных жителей."
15,"Горожанка Татьяна Марковна сразу же решила внести в идею свои замечания: «А у моего сынишки передние зубы — как у бобренка!"
16,"Было бы просто замечательно устроить на празднике конкурс «Бобровы зубки» на самые большие зубки!» Оговорка, что называется, не по Фрейду, а по словарю Даля: «Все бобры добры до своих бобрят»."
17,"«Земной вам поклон за эту гениальную идею!"
18,"— написала Цымбурской семья Бобрович."
19,"— 21 марта в 5:00 всей нашей дружной семьей будем у Белой церкви."
20,"Только как быть с нашим дедушкой Бобровичем Соломоном Марковичем?"
21,"Он прикован к постели (ему 98 лет), но мечтает посмотреть на бобров — родоначальников нашей фамилии»."
22,"Правда, еще один житель, Антон Плотина, до сих пор сомневается: «А если у меня фамилия Плотина, я могу считать ее бобровой, могу участвовать в празднике?» Наталья пока ему еще ничего не ответила, но разве плотины — это не про бобров?"
23,"Судя по программе, праздник должен был быть мегабобровый."
24,"Гулять на Бобруйщине в марте решили по полной программе."
25,"Кстати, вот она: «5:30 — встреча на остановке «Белая церковь»."
26,"5:45—6:20 — отъезд к бобрам."
27,"6:20—7:00 — наблюдение за бобровыми хатками."
28,"7:00—7:30 — встреча с «бобром»: открытие в Бобруйске Года Красного бобра."
29,"7:30—10:00 — кафе (если согласятся принять замерзших почитателей бобра, мечтающих испить чаю), дегустация булочки «У бобра» (автор — кондитер с бобровой фамилией), круглый стол: прославление бобруйского бобра."
30,"Фильм о бобрах (если найдутся видеоматериалы, в кинотеатре «Товарищ» такового нет)."
31,"Стихи о бобрах."
32,"Выставка «Всё о бобрах»: книги, сувениры, песни, поделки, фотографии и т.д. Концерт детей из семей с бобровой фамилией."
33,"Посещение нуждающихся бобруйчан с бобровой фамилией."
34,"Экскурсия по бобровому Бобруйску»."
35,"«Есть еще одно предложение, — замечала местная креативщица Наталья Цымбурская."
36,"— В День бобра раздавать жителям города бобринки, или бобрюшки (на День влюбленных дарят валентинки, а в День бобра — слабо?"
37,"— осиновые деревяшки с красной ленточкой)»."
38,"В июле ко всем прочим гуляньям должны добавиться выставка «Мы и бобры» и круглый стол «Бобры — это мы»."
39,"Также планировался концерт «Посвящение бобру», конкурс среди бобруйчан с бобровой фамилией на титул «Бобр Бобруйский» (в телефонном справочнике Бобруйска 73 годные для соревнования фамилии), а напоследок массовая ночная экскурсия «Наедине с бобрами»."
40,"«И очень прошу, дорогие мои, не ссылайтесь на финансовый кризис, я эти темы наблюдаю больше 25 лет, с тех пор, как заговорили о перестройке», — обращалась к горожанам Наталья Цымбурская."
41,"Не раскрутили Но в итоге на финансовый кризис как раз и сослались."
42,"Дни борьбы с напастью — это вам не Дни бобра."
43,"21 марта решили ограничиться малым."
44,"Но после отмены праздника Цымбурская снова обратилась к бобруйчанам и попросила в этот день подумать о символе города и постараться узнать об этом животном как можно больше."
45,"Желающие могут съездить в музей, сходить в библиотеку, просто дойти до памятника пешком или доехать на автобусе за свой счет."
46,"Став по воле горисполкома поборниками теории малых дел, бобруйчане решили провести и заседание общественного клуба по проблемам сохранения этого вида животных."
47,"Теперь они надеются, что выполнить полную программу им удастся уже летом."
48,"Туда уже даже вписывают всё новые и новые пункты."
49,"Лукашенко — не бобер!"
50,"Список гостей они уже и так составили: все из населенных пунктов, носящих бобровые названия."
51,"Правда, белорусский лидер Александр Лукашенко в списках не значится до сих пор, хоть он и наведывался несколько раз в Бобруйск с официальными визитами."
52,"Один раз даже заложил в фундамент Ледового дворца капсулу с посланием будущим поколениям бобруйчан — призывал их любить и беречь свою родину."
53,"Понятно, конечно, что Лукашенко — он все-таки не бобер, но связи с Бобруйском у него имеются, причем изрядные."
54,"Такие громкие, что однажды белорусскому послу в Израиле Павлу Лещене даже пришлось срочно вывешивать свое улыбающееся фото в полный рост рядом с бобром на сайте посольства."
55,"Бобер оказался выше посла Лещени."
56,"А всё из-за того, что осенью 2007-го на встрече с журналистами Александр Григорьевич посоветовал евреям «с деньгами» возвращаться из Израиля в Бобруйск: «Если вы были в Бобруйске, вы видели, в каком состоянии город?"
57,"Страшно было зайти, свинушник был."
58,"Это в основном еврейский был город, вы знаете, как евреи относятся к месту, где они живут."
59,"Посмотрите в Израиле, я вот был… Я ни в коем случае не хочу их обидеть, но они не очень заботятся, чтобы подстрижена трава была, как в Москве, у россиян, белорусов."
60,"Такой город был… Мы его (Бобруйск) привели в порядок и израильским евреям говорим — ребята, возвращайтесь обратно."
