"sent_pos","source"
0,"Растащили русский язык на торговые знаки Один из российских банков зарегистрировал слова «новогодний», «рождественский» и «отпускной»."
1,"Весьма неожиданный способ подзаработать нашёл для себя банк «Восточный экспресс»."
2,"Руководство кредитной организации зарегистрировало слова «новогодний», «рождественский» и «отпускной» в качестве товарных знаков."
3,"За использование этих прилагательных конкурентами банк рассчитывает взимать по 300 тыс."
4,"рублей ежегодно."
5,"Несмотря на всю абсурдность задумки, в Роспатенте уверяют, что «Восточный кредит» действует в соответствии с законодательством."
6,"Несмотря на то что слова «рождественский», «новогодний» и «отпускной» являются общеупотребимыми, по своему значению они не связаны с банковско-финансовой деятельностью."
7,"Поэтому эти прилагательные вполне могут быть зарегистрированы в качестве товарного знака."
8,"Администрация «Восточного экспресса» уже уведомила несколько кредитных организаций о своей инициативе."
9,"Организация требует заключить с ней договор на использование упомянутых слов."
10,"Однако конкуренты идти на поводу у банка не собираются и отказываться от использования зарегистрированных слов не намерены."
