"sent_pos","source"
0,"Театр — смерть Фестиваль NET открылся «Гамлетом» Оскара Коршуноваса Мир заигрался."
1,"Миру пора умирать."
2,"Таков основной посыл литовского «Гамлета», показанного в рамках фестиваля «Новый европейский театр» в подобающем для этого спектакля чёрном зале МТЮЗа."
3,"Мир «Гамлета» для Оскараса Коршуноваса — это мир театра, трагической клоунады."
4,"Жители датского королевского замка пребывают в тревожном сумраке сценической коробки, они лицедействуют, умея мимикрировать под любую роль в любых обстоятельствах и идя по жизни словно в пространстве игры, осознавая степень содеянного перед лицом кровавого финала, когда нечего и сказать, кроме «Дальше — тишина»."
5,"Мир, если угодно, заигрался."
6,"Коршуновас расположил на сцене дюжину гримировальных столиков, катающихся и разъезжающих по сцене, собирающихся в любые геометрические фигуры."
7,"В каком-то смысле — ожившие Мойдодыры, не менее зловещие, чем у классика."
8,"Множащиеся друг в друге зеркала, режущий, зудящий нечеловеческий звук люминесцентных ламп над зеркалами и исходящее от них облако неприятной «теплоты», неприятного ядовитого света, процесс накладывания и снятия грима… Эту простую метатеатральную магию Коршуновас использует обильно, сверх меры и очень эффективно."
9,"Например, строй гримировальных столиков действует порой как известный занавес Давида Боровского в спектакле Любимова «Гамлет» — толстый вязаный занавес, который, «шагая» по сцене, сметал и выдавливал героев с неё, как зловещая безжалостная механика рока."
10,"Или ещё один пример: в монологе Клавдия артист Дайниюс Гавенонис так располагает зеркала и свои руки, что он кажется Гамлету монструозным пауком на насесте с множащимися в зеркалах и гадливо шевелящимися ножками."
11,"Спектакль начинается со сцены, когда артисты сидят спинами к зрителю и гримируются."
12,"Мы видим только их спокойные, отсутствующие лица в зеркальном изображении."
13,"Этакая белая обедня, молчание перед бурей постепенно прерывается шептанием, позже разрастающимся в крик."
14,"Артисты всматриваются в свои измождённые лица, накладывая на лицо белую «смертельную» маску, и говорят вразнобой одну фразу: «Кто ты?», обращаясь к себе в зеркале."
15,"Этот кризис самоидентификации дожимается до истерики."
16,"Кто ты, другой, там, в зеркале?"
17,"Кто ты, двойник мой?"
18,"Где я настоящий?"
19,"Кто я без грима?"
20,"«Гамлет» как главная пьеса христианского человечества всегда давала повод к разрешению «последних вопросов», а в фигуре Гамлета оживал современный герой, полный самоиронии и сарказма, сомнения и тяги к самоуничтожению."
21,"В «Гамлете» зрительный зал вглядывается в себя как в зеркало — такова многовековая магия этой пьесы."
22,"Гамлет Оскараса Коршуноваса, начавший вопросом «Кто ты?», отвечает на него в финале довольно ясно: «Ты — убийца»."
23,"Гамлета играет Дариюс Мешкаускас."
24,"Немолодой, очень сильный артист с изумительным лицом в мимических морщинах — усталым, страдающим лицом, в котором слились наивность и страх."
25,"У Гамлета здесь лицо навсегда испуганного человека."
26,"Человека, увидевшего нечто, что заставило остекленеть, мгновенно состариться, привязаться навсегда к одному видению."
27,"Гамлет здесь навсегда заворожён и заражён видом, ощущением смерти."
28,"Встреча с призраком-отцом сделала из него самого призрака, мающегося на земле с единственной целью — покарать зло, свершить возмездие."
29,"Гамлет-отец предстаёт перед сыном как труп в морге, под фиолетовым цветом, — труп хватает Гамлета за горло, душит, буквально вкладывает «текст мести» в рот Гамлета и снова умирает."
30,"Ни нежности, ни чувства справедливости, ни отцовских чувств — только яд и возмездие."
31,"Мертвец цепляется за живого, чтобы тот отплатил долги."
32,"Мертвец вдыхает воздух смерти и разрушения в живого сына и замораживает его взгляд."
33,"Коршуновас ставит спектакль о смерти."
34,"В какой-то момент вся сцена будет окружена белыми лилиями — цветами смерти."
35,"В белых лилиях утонет, как в реке, Офелия."
36,"Гертруда в финале, желая пригубить смертоносное вино, утонет в страстном поцелуе с черепом Йорика, словно бы уже готовая к объятиям с могилой."
37,"В «Гамлете» Коршуновас раскрывает жуткое таинство смерти, открывает двери склепа, наполняя ауру спектакля медленными и тягучими водами Стикса, запахом тления."
