"sent_pos","source"
0,"Фонд борьбы с коррупцией рассказал о связях между строителями так называемого дворца Путина под Геленджиком и администрацией главы государства."
1,"Кремль опроверг новые обвинения Алексея Навального о связях между строителями так называемого дворца Путина под Геленджиком и администрацией главы государства."
2,"Президент не имеет к этому отношения, сообщил пресс-секретарь Владимира Путина Дмитрий Песков."
3,"Расследование о связях участвовавших в строительстве особняков и управлении участком под Геленджиком провел Фонд борьбы с коррупцией, оно было опубликовано накануне в блоге оппозиционера Алексея Навального под заголовком ""Управляющие дворца Путина получают госдолжности, дома, гражданство и банки""."
4,"Самым высокопоставленным чиновником, упоминаемым в качестве ""выгодоприобретателя"" от работы на объекте, стал управделами президента Александр Колпаков, пишет РБК."
5,"Навальный утверждает, то Колпаков якобы получил должность в том числе благодаря тому, что его супруга Инна является соучредителем двух компаний, связанных с этим земельным участком, в том числе управляющей компании ""дворца"" - ООО ""УК Инвестстрой""."
6,"Пресс-секретарь Управделами президента Виктор Хреков отказался от комментариев."
7,"Пресс-секретарь президента Дмитрий Песков заявил: ""Мы уже говорили, что президент не имеет никакого отношения к участку в Геленджике."
8,"Ничего нового тут нет""."
9,"Напомним, о связи между дворцом площадью 17,7 тыс."
10,"кв."
11,"м, выстроенном на участке в районе села Прасковеевка, и президентом Владимиром Путиным впервые заговорил в 2010 году бизнесмен Сергей Колесников, бывший вице-президент холдинга ""Петромед""."
12,"Он заявил, что близкие Путину бизнесмены Дмитрий Горелов и Николай Шамалов построили для Путина элитный жилой комплекс на берегу Черного моря возле Геленджика."
13,"Эта стройка якобы велась на средства от принудительных пожертвований крупных российских бизнесменов, писал Колесников, позже покинувший Россию и уехавший в Эстонию."
14,"В мае прошлого года агентство Reuters опубликовало расследование, согласно которому часть средств, выделенных в 2005 году на национальный проект ""Здоровье"", ушла на постройку ""дворца"" под Геленджиком, владение которым приписывается президенту России."
15,"В этом материале цикла ""Товарищеский капитализм"" также упоминались Горелов и Шаламов."
