"sent_pos","source"
0,"Центральная избирательная комиссия (ЦИК) по выборам президента Белоруссии сообщает, что необходимое количество подписей (100 000) в свою поддержку собрали инициативные группы четырёх кандидатов."
1,"На пост президента Белоруссии претендуют: Сергей Гайдукевич, Александр Лукашенко, Александр Милинкевич и Александр Козулин."
2,"ЦИК сообщает, что в поддержку Гайдукевича собрано 150 319 подписей, в поддержку Лукашенко — 1 905 631 подписей, в поддержку Милинкевича — 198 559 подписей, в поддержку Козулина — 156 618 подписей."
3,"Не смогли собрать необходимого количества подписей три претендента."
4,"В поддержку Зенона Поздняка поступило 719 подписей, Валерия Фролова — 58 775 подписей."
5,"Зенон Поздняк отказался участвовать в выборах."
6,"Александр Войтович и Сергей Скребец ранее отказались от участия в выборах и списки в их поддержку не были переданы в ЦИК."
7,"До 11 февраля избирательная комиссия будет проверять поданные списки."
8,"Официальная регистрация кандидатов пройдёт с 12 по 21 февраля."
9,"Выборы президента Белоруссии состоятся 19 марта."
