"sent_pos","source"
0,"Мы рискуем стать частью «Матрицы»."
1,"Китайские учёные считают, что люди физически деградируют, поэтому в будущем от человека останется только мозг."
2,"Исследователи из Поднебесной всерьёз обеспокоены очевидным регрессом физических способностей современного человека."
3,"Так, если наши древние предки с лёгкостью могли пройти за день 50 километров или проехать на лошади полтысячи вёрст, то сегодня такие достижения способны продемонстрировать только спортсмены, да и то не все."
4,"Физическую деградацию человечества учёные напрямую связывают с развитием технологий."
5,"Именно из-за прогресса люди утрачивают значительную часть своих способностей."
6,"Если так дело пойдёт и дальше, то, сообщает NEWSru.com, в перспективе близорукость станет нормой, поскольку человечество может забыть, что глаза могут видеть далеко."
7,"Впрочем, к нынешним выводам китайских мудрецов американец Билл Джой, создавший ОС для компьютера UNIX в Беркли, пришёл ещё 10 лет назад."
8,"В апреле 2000 года он опубликовал статью «Почему будущее в нас не нуждается», в которой написал: «Наши самые мощные технологии XXI столетия: робототехника, генная инженерия и нанотехнологии — угрожают сделать людей вымирающим родом»."
9,"Примерно о той же проблеме повествует фильм «Матрица», сюжет которого уже не кажется столь уж фантастичным."
10,"Человек всё чаще предпочитает перекладывать свои функции, а порой и судьбу во власть информатики и технологий, предпочитая реальности погружение в виртуальный мир."
11,"Учёные не исключают, что в будущем люди деградируют настолько, что их мозг останется единственным органом, способным функционировать, а остальные попросту атрофируются и станут бесполезными."
