"sent_pos","source"
0,"Последствия стихии Токио официально отказался проводить ЧМ по фигурному катанию."
1,"Международный союз конькобежцев (ISU) объявил о том, что Федерация конькобежцев Японии официально отказалась от проведения чемпионата мира 2011 года в какие бы ни было сроки, и о начале проработки вариантов организации турнира в другой стране."
2,"«Федерация конькобежцев Японии, изучив все возможные варианты проведения чемпионата мира по фигурному катанию 2011 года у себя в стране, приняла решение отказаться от права принять этот турнир."
3,"ISU понимает и поддерживает это решение, а также желает японскому народу как можно быстрее ликвидировать последствия стихии», — цитирует NEWSru.com обращение федерации."
4,"ЧМ по фигурному катанию должен был начаться в Токио 21 марта, однако из-за последствий разрушительного землетрясения и цунами в Японии было принято решение не проводить турнир в первоначально запланированные сроки."
5,"ISU рассматривал варианты отмены чемпионата, проведения его в Токио осенью 2011 года либо переноса в другую страну на апрель-май."
6,"ISU сообщает, что в настоящее время совет организации изучает все поступившие от национальных федераций предложения о проведении чемпионата мира 2011 года."
7,"Предложение организовать турнир в Москве в минувшую среду отправило в ISU Министерство спорта, туризма и молодежной политики Российской Федерации."
8,"По информации из различных источников, на проведение турнира также претендуют американские Лейк-Плэсид, Колорадо-Спрингс, швейцарская Лозанна и финский Хельсинки."
9,"О том, почему Евгению Плющенко не далось золото Ванкувера, читайте в статье Частного корреспондента «Фиаско голубого чебурашки»"
