"sent_pos","source"
0,"Фанаты «Спартака» отказались поддерживать команду Такая акция вызвана ""нежеланием футболистов бороться за имя и честь клуба""."
1,"Фанаты московского футбольного клуба «Спартак» отказались поддержать команду во время домашнего матча чемпионата России с пермским «Амкаром»."
2,"Первые 15 минут активные болельщики будут скандировать «Наше имя выше денег», а затем уйдут со стадиона."
3,"Такая акция, по словам фанатов, вызвана нежеланием футболистов бороться за имя и честь клуба."
4,"«Мы не можем оставаться в стороне от безволия, которое мы видим на футбольном поле», — цитирует Лента.ру заявление крупного объединения поклонников красно-белых «Фратрия»."
5,"Кроме того, «Фратрия» призвала последовать примеру ее членов и обычных поклонников «Спартака»."
6,"В конце апреля некоторое количество фанатов встретились с футболистами на клубной базе в Тарасовке."
7,"По информации СМИ, болельщики во время разговора высказывали игрокам «Спартака» претензии из-за неудовлетворительных результатов в нынешнем сезоне."
8,"После 28 туров чемпионата России красно-белые с 44-мя очками занимают шестое место в турнирной таблице."
9,"Три последних матча премьер-лиги «Спартак» проиграл."
10,"Игра 29-го тура между «Спартаком» и «Амкаром» пройдет 11 мая на стадионе «Локомотив»."
