"sent_pos","source"
0,"Пациенты с ВИЧ направили президенту открытое письмо."
1,"Авторы послания просят изменить правила проведения клинических исследований, чтобы сохранить анонимность персональных данных."
2,"Организации ВИЧ-инфицированных россиян направили открытое письмо Дмитрию Медведеву, сообщает medportal.ru."
3,"В послании говорится, что введённые недавно правила обязательного страхования жизни и здоровья участников клинических исследований нарушают право пациентов на конфиденциальность медицинской информации."
4,"В соответствии с постановлением правительства, утверждённым в сентябре 2010 года, организаторы клинического исследования обязываются прилагать к договору обязательного страхования участвующих в исследовании пациентов их поимённый список, с указанием паспортных данных, места работы и места жительства."
5,"Таким образом, постановление требует раскрытия персональных данных пациентов третьим лицам."
6,"В частности, эти данные попадут в распоряжение страховых и фармацевтических компаний."
7,"Подобная практика, как отмечается в обращении, противоречит нормам медицинской этики и международной практике проведения клинических исследований."
8,"«Раньше страховая компания заключала один договор с организатором испытаний и по этому общему договору были одновременно застрахованы все пациенты, их персональные данные нигде не фигурировали», — пояснил представитель Международной коалиции по готовности к лечению ВИЧ Владимир Осин."
9,"Как отмечается в обращении, нарушение врачебной тайны, предусмотренное постановлением правительства, особенно сильно ударит по пациентам, страдающим стигматизированными заболеваниями — ВИЧ-инфекцией, хроническими гепатитами, туберкулёзом, психиатрическими заболеваниями и т.д."
