"sent_pos","source"
0,"Разговор по понятиям."
1,"Расходы на преобразование милиции в полицию в МВД оценили в 2,2 млрд рублей."
2,"Реформа силового ведомства обойдётся стране примерно в 2,2 млрд рублей."
3,"Об этом заявила глава финансового управления МВД Светлана Перова."
4,"При этом только на само переименование министерства (производство новых табличек) необходимо 500 млн рублей!"
5,"Затраты на оформление прав собственности зданий полиции, переводимых из региональной собственности в федеральную, составят ещё 700 млн рублей."
6,"Дороже всего обойдутся новые полицейские жетоны — 1 млрд рублей (по тысяче рублей за штуку)."
7,"Предполагается, что расходы на переименование ведомства будут учтены в бюджете на будущий год."
8,"Как сообщают «Ведомости», переписывать милицейские служебные удостоверения в МВД не станут, поскольку корочки автоматически поменяют по истечении срока их действия."
9,"Бланков со словом «милиция» в документообороте ведомства не так много, поскольку в названиях подразделений оно почти не используется."
10,"Правда, придётся переименовать ОМОН в ОПОН, а ОМСН в ОПСН."
