"sent_pos","source"
0,"Что-то тут не сходится Результаты независимой экспертизы ДТП на Ленинском проспекте полностью противоречат официальным выводам."
1,"Федерация автомобилистов России придала огласке итоги анализа материалов дела о резонансной аварии с участием машины вице-президента ЛУКОЙЛа Анатолия Баркова."
2,"Результаты независимой экспертизы оказались прямо противоположны выводам столичной милиции."
3,"Эксперты утверждают: доказательств того, что виновником рокового ДТП стала водитель Citroen, они не обнаружили."
4,"Как сообщает NEWSru.com, в независимом расследовании ФАР принимали участие три эксперта."
5,"Первый не может определить причины ДТП «ввиду недостаточной информации»."
6,"Второй считает, что причиной аварии явилось нарушение ПДД водителем Mercedes, который выехал на встречную полосу."
7,"Третий эксперт согласен, что автомобиль Баркова оказался на встречной."
8,"На этом основании в федерации заявляют, что станут добиваться возобновления расследования аварии, которая унесла жизни двух женщин."
9,"В официальном расследовании «любой мало-мальски значимый довод толкуется в пользу водителя Mercedes, а все материалы, противоречащие этой версии, отметаются как недостоверные», — считает глава ФАР Сергей Канаев."
10,"Напомним, на прошлой неделе стало известно, что расследование дела об аварии на Ленинском Главным следственным управлением ГУВД Москвы завершено, дело закрыто."
11,"Следствием установлено, что вины водителя топ-менеджера компании «ЛУКОЙЛ» Анатолия Баркова в аварии на Ленинском проспекте, в результате которой погибли две женщины, нет."
12,"Об этом сообщил начальник ГУВД столицы Владимир Колокольцев."
13,"«Результаты проведённых по делу экспертиз не показывают, что виновником ДТП был водитель вице-президента ЛУКОЙЛа», — заявил Колокольцев."
14,"Это подтвердил и глава столичной милиции Владимир Пронин."
15,"По его словам, результаты проведённых экспертиз показали, что водитель автомобиля ЛУКОЙЛа виновником автокатастрофы не был."
