"sent_pos","source"
0,"Июльская погода продолжает бить рекорды."
1,"В среду на западе Германии температура превышала 35 °C."
2,"Самая высокая температура была зафиксирована в небольшом городке Калкар в Северной Рейн-Вестфалии — 38,6 °C, это пока рекордная температура текущего года."
3,"В Аахене было 36 °C, так жарко за первые три недели июля ещё никогда не было с 1891 года, с тех пор как ведутся наблюдения."
4,"В Карлсруэ побит рекорд 1881 года."
5,"Рекордная, за последние 50 лет, жара в Оснабрюке и Лингене."
6,"Температура июля превышает среднее значение на 3 — 5 °C."
7,"Жара июля этого года превышает все рекорды лета 2003 года, которое было экстремально жарким."
8,"Сверх жара наблюдается по всей Европе."
9,"Отмечены смертельные случаи от перегрева во Франции и в Испании."
10,"На юге Испании распространяются лесные пожары."
11,"Зарегистрирована рекордная температура в Великобритании — 39 °C."
12,"Растёт озабоченность об урожае зерновых."
13,"Отмечается недостаток воды в Альпах."
14,"По всей Европе увеличивается потребление электроэнергии, из-за работающих на полную мощность кондиционеров и охладительных агрегатов."
15,"Похолодание пока не предвидится."
16,"В конце недели ожидается температура от 30 до 36 °C."
