"sent_id","par_id","source","book_id","par_pos","sent_pos"
37734,12105,"Вместо скучной физры",1321,1,1
37735,12105,"Андрей Фурсенко введёт в школах фитнес и гимнастику.",1321,1,2
37736,12106,"Министерство образования и науки РФ планирует совместно с Федерацией фитнес-аэробики РФ и Всероссийской федерацией художественной гимнастики модернизировать уроки физкультуры в российских школах.",1321,2,1
37737,12106,"Соответствующее соглашение сегодня подписали глава министерства Андрей Фурсенко, президент Федерации фитнес-аэробики Ольга Слуцкер и президент Всероссийской федерации художественной гимнастики Ирина Виннер.",1321,2,2
37738,12106,"По словам министра, необходимо изменить школьные уроки физкультуры таким образом, чтобы они стали интересными и востребованными.",1321,2,3
37739,12106,"«Если физкультура будет скучной, то вместо реальных уроков у нас будет куча справок и освобождений, а результата не будет»,",1321,2,4
37740,12106,"- цитирует РБК чиновника.",1321,2,5
37741,12107,"Ирина Виннер сообщила, что Всероссийская федерация художественной гимнастики представит в министерство программу по внедрению гимнастики в школьные уроки физкультуры для младших классов.",1321,3,1
37742,12107,"Она отметила, что соответствующая международная программа уже давно разработана и её применяют все европейские школы.",1321,3,2
37743,12107,"В свою очередь Ольга Слуцкер сообщила, что Федерация фитнес-аэробики предложит министерству программу введения занятий фитнесом на уроках физкультуры.",1321,3,3
37744,12107,"Документ также уже готов, и программа может быть введена со следующего учебного года для девочек 9-10-х классов.",1321,3,4
