"sent_id","par_id","source","book_id","par_pos","sent_pos"
99898,35168,"Доллару и евро пророчат новые рекорды",3617,1,1
99899,35169,"На котировки влияют те же факторы: давление со стороны ЦБ и поведение нефти.",3617,2,1
99900,35170,"Эксперты полагают, что американская и европейская валюты скоро снова уйдут «в отрыв», пишет «Российская газета».",3617,3,1
99901,35170,"«К концу мая российский рубль отошел от минимумов месяца, которых достиг десять дней назад, когда опускался ниже 48.65.",3617,3,2
99902,35170,"К настоящему моменту котировки доллара к рублю достигают 52.80, что на 8.5% выше минимумов двухнедельной давности.",3617,3,3
99903,35170,"Курс испытывает на себе давление сразу двух факторов.",3617,3,4
99904,35170,"Во-первых, это небольшое, но постоянное давление со стороны ЦБ, который продолжает ежедневно выкупать валюты на 200 млн долларов.",3617,3,5
99905,35170,"Во-вторых, нефть последние четыре недели в целом торгуется в боковике, а со второй половины этой недели ее динамика больше похожа на возобновление спада.",3617,3,6
99906,35170,"Как и в прошлые подобные моменты, у рубля был некоторый запас прочности на незначительные движения нефти, но сейчас он исчерпан, и колебания рубля в значительной степени соответствуют динамике нефти.",3617,3,7
99907,35170,"Можно предположить, что в случае дальнейшего спада нефти пара доллар/рубль способна достичь 60 к концу месяца, хотя более вероятно, что эти уровни будут с нами лишь к концу лета.",3617,3,8
99908,35170,"Весьма вероятно, что в случае дальнейшего снижения нефти ЦБ будет вновь закручивать гайки, чтобы сдержать волатильность на российском валютном рынке.",3617,3,9
99909,35170,"В этом случае на конец месяца вероятным представляется уровень в 57 рублей за доллар и 60 рублей за евро»,",3617,3,10
99910,35170,"- рассказывает финансовый аналитик FxPro Александр Купцикевич.",3617,3,11
99911,35171,"Антон Краско, эксперт-аналитик MFX Broker/ ведущий аналитик MFX Capital:",3617,4,1
99912,35171,"«Ближайшее будущее у рубля не такое уж и безоблачное.",3617,4,2
99913,35171,"Для начала стоит пояснить, что в середине июня состоится еще одно заседание Центробанка России по денежно-кредитной политике, на котором, вероятнее всего, регулятор еще сильнее понизит ключевую ставку.",3617,4,3
99914,35171,"Есть вероятность, что ставка упадет на 1,5 процентных пункта до 11 процентов.",3617,4,4
99915,35171,"Соответственно, у иностранных финансовых институтов будет все меньше возможности для получения прибыли в торговле с рублем через carry trade».",3617,4,5
99916,35172,"О хрупкости национальной валюты читайте в статье Частного корреспондента «Опять 30»",3617,5,1
