"sent_pos","source"
0,"Дочь болгарского коммуниста, начальник секретариата предыдущего главы государства, кандидат от правящей Трудовой партии Дилма Руссефф уверенно лидирует на выборах президента Бразилии."
1,"По предварительным результатам второго тура, после подсчёта 92% голосов эту женщину поддержали более 55% жителей страны."
2,"Судя по всему, Руссефф станет первой женщиной-президентом в истории этого латиноамериканского государства."
3,"Её единственный оппонент экс-губернатор штата Сан-Паулу, представитель Социал-демократической партии Хосе Серра набирает 45%, сообщает «Лента.ру»."
4,"Напомним, первый тур выборов в Бразилии состоялся 3 октября."
5,"Тогда основной претендент на пост главы государства Дилма Руссефф не смогла набрать необходимое количество голосов, чтобы стать победителем."
6,"Она набрала наибольшее количество голосов — 45,96%."
7,"Однако по местным законам для победы необходимо 50% плюс один голос."
8,"Поддержку Руссефф на выборах оказывал действующий президент Бразилии Луис Инасиу Лула да Силва."
9,"В 2005 году Руссефф стала первой бразильянкой, возглавившей администрацию президента страны."
10,"Отметим также, что согласно конституции Бразилии президент может переизбираться только на один срок."
11,"В связи с этим Луис Инасиу Лула да Силва не имеет права участвовать в президентских выборах."
12,"О том, как проходили выборы в соседней с Бразилией Колумбии, читайте в статье Частного корреспондента «Колумбийский преемник»"
