"sent_pos","source"
0,"День велосипеда в Дюссельдорфе Утро не грозило солнечной погодой, но и оставляло надежду, что ""пронесёт""."
1,"С тем и отправился на праздник, ежегодно проходящий в последнюю субботу июня."
2,"День велосипеда, называемый в Дюссельдорфе несколько заковыристо ""Активный день колеса"", начинался незаметно."
3,"Вернее, я его поначалу вовсе не заметил, как и несколько десятков велосипедистов, кружившихся и осматривавшихся на набережной Рейна в Старом городе."
4,"Прошёл в одну сторону - ничего нет, побрёл в другую и только через почти километр обнаружил распаковывающийся лагерь велосипедистов."
5,"А потом узнал, что для настоящих любителей езды этот день начался гораздо раньше."
6,"Оказывается, в этом году, прежде чем прибыть на набережную Рейна, велосипедисты Дюссельдорфа и окрестных городов и посёлков, собирались у себя по месту жительства и колоннами направлялись в Дюссельдорф, в сопровождении полиции, разумеется."
7,"И все эти ручейки сливались в единую реку у главного железнодорожного вокзала."
8,"Только отсюда, в 12 часов дня, огромная многотысячная толпа велосипедистов отправилась к Рейну в Альтштадт."
9,"Мне повезло и никто не задавил, поскольку я успел всё разведать и осмотреть до прибытия ""главных сил""."
10,"Что же удалось обнаружить?"
11,"Много."
12,"Во-первых одного из известных персонажей гонки Тур де Франс, восседавшего на ""самом большом в мире тандеме""."
13,"Так было написано на конструкции огромных размеров."
14,"Раз Дюссельдорф посетила такая личность, то город того стоит."
15,"Впрочем ещё Наполеон признал в Дюссельдорфе ""маленький Париж""."
16,"А потом обнаружил походные выставки таких известных велофирм, как Shimano, Giant и других велогигантов, которые в Википедии пока не описаны..."
17,"Удивила и обширность представленной на выставках велосипедной литературы и проспектов маршрутов."
18,"Бери - не хочу, и всё бесплатно."
19,"Не только моя сумка растопырилась от тяжести этой полезной макулатуры."
20,"Порадовали глаз и несколько велотрасс для особо одарённых любителей велосипеда."
21,"Вот где можно покрутиться на представленных здесь же для бесплатного катания образцах суперовой велотехники: лежаках, трёхколёсниках, электровелосипедов и еще каких-то просто незнакомых цирковых устройствах, опять же, ещё никак не описанных в Википедии."
22,"Рядом, конечно и обязательный немецкий сервис: полиция, передвижные пивнушки."
23,"Правда, постоянно смешил надувной велосипедист, старательно стремившийся упасть на головы прохожих."
24,"Как говорится, техника подкачала."
25,"А в целом всё очень здорово, и только здесь можно было почувствовать, что Дюссельдорф - настоящий велосипедный город."
26,"Фоторепортаж с места события, который вам наверняка понравится, смотрите здесь: Читать в Википедии: Активный день колеса (Дюссельдорф)"
