"sent_id","par_id","source","book_id","par_pos","sent_pos"
36572,11653,"Ни слова по-русски",1264,1,1
36573,11653,"Английские разговорные клубы, или Джентльменское погружение в язык",1264,1,2
36574,11654,"Что приходит вам в голову, когда вы слышите слова «Английский клуб»?",1264,2,1
36575,11654,"Декадентские ананасы в шампанском или жонглирование французскими булочками в стиле Берти Вустера?",1264,2,2
36576,11654,"В этой статье мы расскажем о модном и полезном времяпрепровождении последних лет.",1264,2,3
36577,11654,"Впрочем, насколько оно полезно, решать вам.",1264,2,4
36578,11655,"Английский клуб — это то самое место, где моя подруга познакомилась с будущим мужем.",1264,3,1
36579,11655,"У них всё завертелось, как в телесериале: преуспевающему бизнесмену понравилась юная студентка.",1264,3,2
36580,11655,"Из-за командировок он то и дело отсутствовал неделями, но в качестве извинений каждый раз преподносил девушке букет алых роз.",1264,3,3
36581,11655,"Через пару месяцев, однако, влюблённый не смог вынести мысли об очередном расставании и взял её с собой путешествовать по Европам.",1264,3,4
36582,11656,"Другой мой знакомый привычно ходит в это заведение уже два года — безо всяких романтических целей, просто пить пиво и тусоваться с друзьями.",1264,4,1
36583,11656,"Только вот если в вашем воображении уже нарисовался старый добрый Английский клуб с Пушкиным, Баратынским и устрицами, то это совсем не он.",1264,4,2
36584,11657,"Английский и любой другой, он же разговорный, он же «чат», он же «канверсейшн», клуб — сравнительно новый способ изучения иностранного языка, ставший особенно популярным в последние годы.",1264,5,1
36585,11657,"Эта форма досуга совмещает в себе посиделки за чашкой чая (или чего-то покалорийнее) в классе или кафе, а то и вылазку в городской парк, с клубом знакомств и, главное, активной разговорной практикой.",1264,5,2
36586,11658,"В Москве и Санкт-Петербурге разговорные клубы представлены в ассортименте: английский, немецкий, французский, испанский и другие, от двухсот до восьмисот рублей за занятие, подробная организационная информация на сайтах.",1264,6,1
36587,11659,"Однако, не побывав на месте событий, сложно понять, как организован процесс этого самого клаббинга.",1264,7,1
36588,11660,"Вот как работает это тайное общество.",1264,8,1
36589,11661,"По вечерам или в выходной незнакомые между собой люди собираются в известном им месте и начинают беседовать на заранее выбранную тему.",1264,9,1
36590,11661,"Главное условие: не проронить ни слова по-русски.",1264,9,2
36591,11661,"Наказания за «я не понял», конечно, не последует, но атмосфера будет разрушена.",1264,9,3
36592,11661,"Параллельно можно знакомиться, дискутировать, ругаться и шутить — всё в силу собственной языковой базы.",1264,9,4
36593,11662,"Да, не очень радостно приходится в чат-клубах ярко выраженным интровертам, ведь смысл происходящего в том, чтобы включаться в разговор и активно высказывать своё мнение.",1264,10,1
36594,11662,"Вероятно, поэтому многих хватает только на один урок, полный напряжённого молчания или страдальческих ответов на прямые вопросы других участников беседы.",1264,10,2
36595,11663,"А между тем некоторые разговорные клубы предлагают попробовать свои силы и в жанре монолога: можно выступить с докладом.",1264,11,1
36596,11663,"Для этого участники занятия заранее готовят рассказы-презентации на выбранные темы, а остальным предлагается задавать вопросы по окончании выступления, обязательно используя новую, только что усвоенную лексику.",1264,11,2
36597,11663,"Ведь обогащение словарного запаса — одна из главных целей занятий, и проходит это самое обогащение весьма продуктивно: новые слова тут же вплетаются в контекст.",1264,11,3
36598,11663,"Главное, чтобы было, что обогащать.",1264,11,4
36599,11664,"Итак, незнакомые люди, подготовка докладов, вечер разговоров непонятно о чём... не лучше ли заставить друга обсудить на любимом иностранном действительно животрепещущую тему вроде личных проблем или покупки пылесоса?",1264,12,1
36600,11664,"Куда более приятно, неформально и продуктивно.",1264,12,2
36601,11664,"Нет, не пойдёт?",1264,12,3
36602,11664,"Совершенно верно.",1264,12,4
36603,11664,"Потому что тут появляется он, фактор, от которого зависит положительный результат: преподаватель.",1264,12,5
36604,11665,"Преподаватель (желательно носитель языка и даже не русскоговорящий, чтобы не было искушения спросить его о чём-то на великом и могучем) выберет интересную всем тему, оценит уровень каждого ученика и разговорит молчунов.",1264,13,1
36605,11665,"Он запишет ошибки каждого в блокнот и расскажет в конце занятия, кому и над чем надо поработать.",1264,13,2
36606,11665,"Сведёт в шутку неловкую ситуацию, составит словарик важных слов, придумает лингвистическую игру и принесёт на занятие печенье.",1264,13,3
36607,11665,"Если же он почему-то не совместит в себе все эти качества, то точно должен справиться с одним: хороший преподаватель мало говорит сам и вынуждает говорить учеников.",1264,13,4
36608,11666,"Однако может случиться и так, что преподаватель окажется не совсем преподавателем, да и клуб — не совсем клубом.",1264,14,1
36609,11667,"Такой безрадостный случай произошёл с моей подругой, когда она отправилась на занятие в популярный Английский клуб в самом центре Москвы.",1264,15,1
36610,11668,"Маша хотела подучить английский и, если повезёт, встретить симпатичного, часто ездящего в заграничные командировки бизнесмена, и отправилась в кафе, где проходят встречи известного столичного клуба.",1264,16,1
36611,11668,"Она сразу заметила, что в тот вечер там действительно все говорили по-английски!",1264,16,2
36612,11668,"Только вот присутствующие (а было их под четыре десятка) вовсе не пытались беседовать на общую тему, а преспокойно общались группками по два-три человека.",1264,16,3
36613,11668,"Многие из них явно были иностранцами самого разного пошива, от офисных клерков до хиппи, но примерно столько же было и отечественных девушек, разговаривавших с этими самыми иностранцами или между собой.",1264,16,4
36614,11669,"Заказав коктейль и усевшись за столик, Маша решила дождаться появления преподавателя, который организует разрозненную толпу в круглый стол, представит друг другу и задаст тему для живого общения.",1264,17,1
36615,11669,"С некоторым опозданием он появился.",1264,17,2
36616,11670,"Представился лектором, встал на самом видном месте, поздоровался со всеми... и начал рассказывать о своей работе.",1264,18,1
36617,11670,"С сильным австралийским акцентом он поведал о том, как приехал в Россию и как здесь хорошо, а потом поблагодарил за внимание и слился с толпой.",1264,18,2
36618,11670,"Короче, мало того, что Маша из его рассказа поняла меньшую половину, так за целый час, что она просидела в кафе, с ней никто не заговорил по-английски!",1264,18,3
36619,11671,"Конечно, потом оказалось, что выступить с речью или в качестве преподавателя там может каждый, а в другие дни есть шанс попасть на игру в «Мафию» по-английски или встретить живого оксфордского профессора, но одного неудачного опыта моей подруге хватило, и она разочаровалась в таком методе погружения в язык.",1264,19,1
36620,11672,"Делаем выводы.",1264,20,1
36621,11673,"Первый: раз на раз не приходится.",1264,21,1
36622,11674,"Второй: если бы у Маши хватило силы духа или знания английского, чтобы заговорить с кем-нибудь в том кафе, её вечер прошёл бы веселее.",1264,22,1
36623,11675,"Впрочем, совсем иначе сложились отношения с разговорным клубом у моей подруги из Питера.",1264,23,1
36624,11676,"Петербурженка Надя посещает Английский клуб уже два года, готовит доклады, читает материалы для подготовки к теме, работает над домашними заданиями.",1264,24,1
36625,11676,"У них в клубе тоже «текучка кадров», но есть и ядро неизменных посетителей, среди которых и студенты, и даже люди предпенсионного возраста.",1264,24,2
36626,11676,"Преподаватели за это время менялись, были и те, кто ответственно готовился к занятиям, и те, что норовили рассказывать о себе и не исправлять чужих ошибок, но со временем «старожилы» клуба научились направлять разговор в нужное русло, да так хорошо, что, похоже, уже справляются без вмешательств гуру, то есть носителя языка.",1264,24,3
36627,11677,"В чём смысл этого хобби для хорошо образованной и в общем вполне успешной барышни из Санкт-Петербурга?",1264,25,1
36628,11677,"По её словам, в поддержании языка на должном уровне, в расширении кругозора и обогащении словарного запаса.",1264,25,2
36629,11677,"Но есть у Нади и ещё одна, главная цель: сломать языковой барьер.",1264,25,3
36630,11677,"Дело серьёзное.",1264,25,4
36631,11677,"Пожалуй, только тем, кто с детства проводит немало времени за границей, эта проблема не знакома, а остальные знают, как сложно перепрыгнуть через частокол грамматических форм и неуверенности в своей способности говорить на чужом языке.",1264,25,5
36632,11678,"Я никак не могла решить, куда же пойти ломать свой барьер: в кафе к иностранцам или с термосом в парк, поэтому в итоге выбрала клуб, занятия которого проходят в офисе недалеко от моего дома.",1264,26,1
