"sent_pos","source"
0,"Группа женщин – жительниц Саудовской Аравии – решила сесть за руль в пятницу 17 июня в знак протеста против запрета на вождение автомобилей женщинами."
1,"Многие участницы акции сообщили о своих намерениях через социальные сети."
2,"Возможно, это будет крупнейшая акция протеста с ноября 1990 года, когда женщины-демонстранты были арестованы."
3,"Поскольку в Саудовской Аравии запрещены демонстрации, женщинам, получившим водительские права в других странах, предлагают таким образом провести индивидуальные протесты."
4,"Утром некоторые женщины выехали в магазины за покупками или просто решили поездить по улицам Эр-Рияда на автомобиле."
5,"Об этом через социальные сети с гордостью сообщали их мужья."
6,"Неясно, будет ли эта акция протеста популярной."
7,"Возможно, некоторых женщин отпугнет история активистки Манал Шериф, которую посадили в тюрьму на две недели после того как она села за руль и разместила в интернете видеозапись своей поездки."
8,"Формально законы Саудовской Аравии не запрещают женщинам водить автомобиль."
9,"Есть только фатвы – религиозные эдикты, основанные на исламской ваххабистской традиции."
10,"Выступающие за этот запрет имамы говорят, что если женщина получит законное право водить машину, то она сможет свободно покидать дом и общаться с незнакомыми мужчинами."
11,"Этот запрет вынуждает семьи нанимать водителей и предоставлять им место для проживания в доме или обращаться за помощью к родственникам-мужчинам."
