"sent_pos","source"
0,"Гавана и Пхеньян едины в борьбе с мировым империализмом В «дружественной атмосфере» прошли переговоры начальников генеральных штабов армии Кубы и Северной Кореи."
1,"Начальник Генштаба Корейской народной армии (КНА) Ли Ен Хо накануне встретился с заместителем министра Революционных вооружённых сил Кубы Альверо Лопесом Миерой, сообщает «Росбалт»."
2,"Переговоры высших военных чиновников обеих стран прошли в Пхеньяне."
3,"В официальном протоколе говорится, что встреча прошла в «дружественной атмосфере»."
4,"Однако это мягко сказано: по завершении официальной части для кубинского гостя и его коллег был устроен шикарный банкет, что большая редкость для северокорейской практики."
5,"Цель визита кубинской военной делегации в КНДР точно неизвестна."
6,"Стороны обменялись многочисленными любезностями."
7,"Ли Ен Хо заявил, что визит кубинских гостей «стал важным этапом в развитии дружественных отношений между армиями двух стран и двусторонних связей в целом»."
8,"Глава Генштаба КНА также поблагодарил кубинский народ за то, что он «отстаивает независимость в борьбе с империализмом, укрепляет обороноспособность страны и свой престиж на международной арене»."
9,"В свою очередь Альверо Лопес Миера передал подарок для верховного главнокомандующего КНДР Кима Чен Ира, а также поздравил своих азиатских коллег с 50-й годовщиной установления дипломатических отношений между Гаваной и Пхеньяном, которые «ориентируются на одни и те же идеалы»."
