"sent_pos","source"
0,"Сослуживцы.ру 16 апреля начнёт работу социальная сеть для чиновников."
1,"Ну не по ICQ же, в самом деле, обмениваться информацией российским чиновникам."
2,"Несолидно."
3,"Специально для госслужащих, которым необходимо постоянно поддерживать между собой деловые контакты, создана специальная социальная сеть (её название и имена разработчиков держатся в секрете)."
4,"Первые посетители смогут зарегистрироваться в ней уже 16 апреля."
5,"«Проект уже работает в тестовом режиме."
6,"Он будет официально открыт на совещании с участием главы Минкомсвязи Игоря Щёголева и мэра Москвы Юрия Лужкова, как и было запланировано», — цитирует «Медиа Атлас» представителя Минкомсвязи."
7,"Напомним, ещё 11 марта министр связи Щёголев пообещал, что через месяц в России будет создана социальная сеть для чиновников, причём её первыми пользователями станут IT-специалисты из проекта «Электронное правительство»."
8,"«Сеть хороша тем, что это горизонтальная структура, и, поскольку здесь собрались профессионалы, которые заняты одним делом, то полезно было бы иметь инструмент, когда можно в режиме реального времени делиться наработками и сообщать о принятых решениях, выкладывать документы, собирать комментарии и, в конце концов, делиться опытом применения тех или иных решений», — уточнил тогда министр."
9,"Сослуживцы.ру 16 апреля начнёт работу социальная сеть для чиновников."
10,"Ну не по ICQ же, в самом деле, обмениваться информацией российским чиновникам."
11,"Несолидно."
12,"Специально для госслужащих, которым необходимо постоянно поддерживать между собой деловые контакты, создана специальная социальная сеть (её название и имена разработчиков держатся в секрете)."
13,"Первые посетители смогут зарегистрироваться в ней уже 16 апреля."
14,"«Проект уже работает в тестовом режиме."
15,"Он будет официально открыт на совещании с участием главы Минкомсвязи Игоря Щёголева и мэра Москвы Юрия Лужкова, как и было запланировано», — цитирует «Медиа Атлас» представителя Минкомсвязи."
16,"Напомним, ещё 11 марта министр связи Щёголев пообещал, что через месяц в России будет создана социальная сеть для чиновников, причём её первыми пользователями станут IT-специалисты из проекта «Электронное правительство»."
17,"«Сеть хороша тем, что это горизонтальная структура, и, поскольку здесь собрались профессионалы, которые заняты одним делом, то полезно было бы иметь инструмент, когда можно в режиме реального времени делиться наработками и сообщать о принятых решениях, выкладывать документы, собирать комментарии и, в конце концов, делиться опытом применения тех или иных решений», — уточнил тогда министр."
