"sent_pos","source"
0,"Рубль готовится к росту Эксперты предрекают укрепление национальной валюты к евро и доллару на фоне подорожания нефти, цена на которую приближается к 100 долларам за баррель."
1,"Официальный курс доллара снизился ещё на 14 копеек — до 29,95 рубля."
2,"Как пишут «Ведомости», последний раз на таком низком уровне американская валюта находилась в октябре прошлого года."
3,"Вместе с тем евро потяжелел на 27 копеек — до 40,17 рубля."
4,"На этом фоне бивалютная корзина также подорожала на 13 копеек — до 34,6 рубля."
5,"Вместе с тем российские эксперты предполагают, что национальная валюта продолжит укрепляться дальше как к евро, так и к доллару."
6,"По мнению старшего валютного дилера Московского кредитного банка Михаила Парасенко, это связано с ценами на чёрное золото, которые близки к 100 долларам за баррель."
7,"Так, стоимость нефти марки Brent выросла на 0,74% — до 98,79 доллара за баррель."
8,"Отметим также, что на фоне прогнозов о чрезмерной стабилизации рубля ЦБ начал покупать валюту, чтобы сгладить этот процесс."
9,"Финансисты, однако, считают, что укреплению рубля могут также способствовать ограничение бюджетного дефицита и возможное поднятие ставок ЦБ."
10,"О твёрдости национальной валюты читайте в статье Частного корреспондента «Опять 30»"
