"sent_pos","source"
0,"Всех напоим."
1,"Через 5―10 лет Россия начнёт экспортировать воду в засушливые страны."
2,"Чем богата наша страна, так это запасами воды."
3,"Так почему бы России не заработать на этих богатствах, так же, как она получает доходы от продажи другого сырья?"
4,"Причин для отказа от верной прибыли нет, поэтому уже через 10 лет Российская Федерация будет экспортировать воду в соседние государства."
5,"Об этом официально заявил спикер Госдумы Борис Грызлов."
6,"«Обострение дефицита воды ставит её в один ряд с другими ключевыми ресурсами, такими как нефть, цветные и чёрные металлы, природный газ."
7,"Полагаю, уже через пять, максимум через 10 лет для России экспорт воды может стать реальностью."
8,"Возможностей у нашей страны для этого хватает."
9,"А у многих наших соседей есть потребности в воде», ― уточнил спикер."
10,"Рентабельность поставок воды в страны Средней и Центральной Азии просчитали столичные власти."
11,"По словам Юрия Лужкова, проект окупится при условии, что один кубометр воды будет продаваться по цене 25 центов."
12,"Однако Россия продаст засушливым государствам не только воду, но и свои технические наработки в сфере водоочистки."
13,"Это принесёт национальной экономике двойную прибыль."
14,"«Лучший способ помочь голодному ― дать ему не только рыбу, но и удочку."
15,"В данном контексте для многих стран и территорий, испытывающих нехватку воды, такой «удочкой» могут стать технологии, связанные с водоочисткой, водоподготовкой», ― считает Грызлов."
