"sent_id","par_id","source","book_id","par_pos","sent_pos"
13426,4327,"Антинаука и авторитаризм",221,1,1
13427,4327,"Как на самом деле устроено академическое сообщество?",221,1,2
13428,4328,"Ученые коллеги, прочитав текст о науке и демократии, немедленно предъявили автору упрек: зачем же ограничиваться нормативной стороной вопроса, опустив, выражаясь кантовским языком, конститутивный его аспект?",221,2,1
13429,4329,"Попробуем, отталкиваясь от системы норм, перечисленных в предыдущей колонке, описать систему своеобразных антинорм.",221,3,1
13430,4329,"Возможно, именно их перечень окажется более близким нашему академическому сообществу, чем идеальные нормы и легитимирующие ценности науки и основанного на науке образования.",221,3,2
13431,4330,"Партикуляризм — противоположность универсализму.",221,4,1
13432,4330,"Партикулярными являются любые концепции самобытной науки.",221,4,2
13433,4330,"Наглядный пример партикуляризма — высказывание декана социологического факультета МГУ о постепенном формировании в нашей стране «православной социологии»:",221,4,3
13434,4330,"«Можно говорить, например, не просто о социологии религии, но о православной социологии.",221,4,4
13435,4330,"Тем более что в православных университетах такой предмет уже преподается.",221,4,5
13436,4330,"Но это вопрос времени».",221,4,6
13437,4331,"Экстернальным (внешним) социальным результатом партикуляризма в отечественной науке и образовании является процветающий дискурс самобытности, особого пути и т.д.",221,5,1
13438,4331,"Можно сказать и так: партикуляристски ориентированная форма «научного» образования (а примеров такого рода установки на самобытность можно привести множество), являющаяся отчасти просто превращенной формой страха публичности, питает в российском обществе целый букет антикварных культурных мифов, из которых вырастают затем соответствующие социальные и политические установки.",221,5,2
13439,4332,"Закрытость — один из признаков несвободы, согласно выбранному нами определению, которое включает в себя возможность «высказываться публично», то есть являть результаты своих научных изысканий всему ученому сообществу.",221,6,1
13440,4332,"Мне кажется, необходимо обратить внимание именно на этот аспект.",221,6,2
13441,4332,"Если говорить о возможности выражать самые разные позиции, то здесь свободы у нас предостаточно — и даже преизбыточно: многое из того, что существует под маркой науки или образования, трудно себе представить в какой-нибудь другой развитой стране.",221,6,3
13442,4332,"С этим проблем у нас как раз нет.",221,6,4
13443,4332,"Но есть проблема публичности и даже просто публики: существует ли у нас академическая публика?",221,6,5
13444,4332,"Публика должна как-то реагировать на озвучиваемые позиции, формировать относительно высказанных мнений некое суждение в ходе дискуссии и т.д. и т.п.",221,6,6
13445,4332,"Но такой публики — по крайней мере в гуманитарной сфере — я не наблюдаю.",221,6,7
13446,4332,"Научная и образовательная жизнь, во-первых, протекает полузакрытым образом, ее ученые плоды часто просто недоступны.",221,6,8
13447,4332,"Во-вторых, даже то, что становится публичным, реакции почти не вызывает.",221,6,9
13448,4332,"А от этого страшно.",221,6,10
13449,4332,"Почему?",221,6,11
13450,4332,"Откроем любое классическое сочинение в пользу свободы слова — хоть Милтона, хоть Милля-младшего.",221,6,12
13451,4332,"И увидим, что вся легитимация попущения этой самой свободы слова предполагает наличие публики, способной к рациональному суждению.",221,6,13
13452,4332,"Но если такой навык не вырабатывает система нашего образования, то, уж поверьте, можно привести десяток аргументов в пользу исключительной полезности цензуры.",221,6,14
13453,4333,"Иерархия и авторитаризм — антитеза демократичности.",221,7,1
13454,4333,"Признаком иерархического перерождения научного знания в науке и образовании является подмена свободной и демократичной научной коммуникации, ведущейся в публичном пространстве, коммуникацией, ведущейся в рамках некоей иерархии, функционирующей по своим собственным правилам.",221,7,2
13455,4333,"Если говорить о проявлении этой антиценности в современном российском научном и образовательном сообществе, то она заключается в подмене научной позиции позицией административной.",221,7,3
13456,4333,"Заняв такого рода административную позицию, став «начальником», человек автоматически приобретает «научный» вес.",221,7,4
13457,4333,"Это, кстати, не означает, что руководящие позиции занимают сплошь карьеристы, которые не могут заработать научную репутацию иным образом (хотя и таких историй, конечно, хоть отбавляй).",221,7,5
13458,4333,"Бывает, что на административные позиции попадают подающие надежды ученые и преподаватели.",221,7,6
13459,4333,"Но, как однажды заметил один мой остроумный коллега, социолог Дмитрий Рогозин, после этого их научная продуктивность иссякает, а весь их научный багаж сводится к содержанию той диссертации, которую они успели когда-то написать.",221,7,7
13460,4333,"Никакого другого серьезного вклада в науку администратор больше внести не способен, но зато его «научный» авторитет стремительно растет.",221,7,8
13461,4333,"Стоит ли после этого удивляться, почему в нашем обществе важнейшим капиталом является административный?",221,7,9
13462,4334,"Эту проблему можно сформулировать и иначе: кто же является подлинным носителем авторитарно-брежневского образца власти в нашем обществе — президент, правительство страны или всё же сотни и тысячи бессменных ректоров, завкафедрой и прочих администраторов наших академических учреждений, занимающих свою должность раз и уже навсегда?",221,8,1
13463,4334,"Сетуем на безальтернативность политических выборов, но разве выборы в академической среде не являются не во всех, но в большинстве случаев безальтернативными?",221,8,2
13464,4335,"Можно предложить очень простое исследование — сравнить изменения за последние, скажем, 15 лет состава высших административно-правительственных слоев власти и административной верхушки нашего академического сообщества.",221,9,1
13465,4335,"Исследование, правда, едва ли получится провести (задумаемся, кстати, почему?), но моя рабочая гипотеза состоит в том, что академическое сообщество окажется в этом отношении намного менее мобильным.",221,9,2
13466,4335,"А разве культурный образец авторитарно-бюрократического поведения менее важен, чем политический?",221,9,3
13467,4336,"Гражданская война — так назовем антитезу разумному консенсусу.",221,10,1
13468,4336,"Если говорить об образовательной практике, то легко заметить, что в наших учебных заведениях практически отсутствуют систематические формы выработки дискуссионных и коммуникативных навыков, необходимых для достижения разумного консенсуса.",221,10,2
13469,4336,"Школьники, а затем студенты и аспиранты либо поставлены в дисциплинарную позицию, заданную форматом урока, лекции или семинара, либо взаимодействуют только со своим патроном (научным руководителем).",221,10,3
13470,4336,"Первая, а часто и последняя, дискуссия, в которой некоторым доводится поучаствовать, — это защита диплома или диссертации.",221,10,4
13471,4336,"Да и та, как правило, является имитационной, наперед известной.",221,10,5
13472,4336,"Стоит ли говорить, что с такими навыками люди просто не способны аргументированно договариваться?",221,10,6
13473,4336,"Что в результате «вопрос, кто скотина, становится главным в идеологических спорах интернета»?",221,10,7
13474,4336,"О каком «общественном договоре» может идти речь в обществе, где люди, получившие высшее образование и даже научную степень, не способны к достижению элементарного аргументированного консенсуса?",221,10,8
13475,4336,"Мы даже в собственном подъезде не договоримся о замене перегоревшей лампочки!",221,10,9
13476,4337,"Коррумпированность — антиценность честности, исключающая, конечно, и всякую публичность.",221,11,1
13477,4337,"Проблема, что называется, вопиет.",221,11,2
13478,4337,"Множество молодых людей, ступающих в сравнительно самостоятельную жизнь именно в высшей школе, встречаются с коррупцией как само собой разумеющейся данностью.",221,11,3
13479,4337,"Конечно, эта проблема есть и в школе, но там всё еще решают родители, устраивающие чадо в «приличную» школу.",221,11,4
13480,4337,"Можно ругать ЕГЭ, рассуждать о том, что коррупция тем самым только перемещается на другие уровни, но с этим что-то делать надо?!",221,11,5
13481,4337,"И если ЕГЭ хотя бы немного обуздает этот беспредел, то я лично только за.",221,11,6
13482,4337,"И уж совсем отвратительно, что покровительство этому злу прикрывается рассуждениями об особых требованиях данного вуза к интеллектуальным качествам его будущих студентов.",221,11,7
13483,4337,"Хорошо, перешагнули этот рубеж, но дальше-то — больше!",221,11,8
