"sent_pos","source"
0,"Пбана вместо Обама Телеканал «Вести» допустил в одном из новостных сюжетов досадную опечатку в титрах американского президента."
1,"Грубейшую оплошность телевизионщиков разглядели зрители."
2,"В день визита президента США в Москву телеканал «Вести» в своем сюжете допустил сразу 2 ошибки в фамилии американского президента, назвав его вместо Обама – Пбана, сообщает NEWSru.com."
3,"Досадная опечатка уже стала темой №1 для обсуждения в блогах."
4,"Некоторые пользователи сети предположили, что телевизионщики сделали это намеренно, продемонстрировав равнодушие к высокому гостю."
5,"«Совсем скандал бы получился, если бы вместо «О», «Е» написали», - пошутил один из телезрителей."
6,"Между тем, отмечают журналисты, Барак Обама в ходе визита в Россию и сам частенько допускал ошибки, причём, не менее грубые."
7,"Он несколько раз назвал Владимира Путина президентом, забыв, что тот является премьер-министром."
8,"Отметим также, что западная пресса недовольна тем, как российские СМИ освещали визит президента США в Москву."
9,"Запад был весьма удивлён, что крупные российские каналы уделили слишком мало времени трансляции речей Барака Обамы."
