"sent_pos","source"
0,"Глава МИД Азербайджана попросит Лаврова повлиять на позицию Армении по Карабаху ."
1,"Главной темой встречи министров иностранных дел Азербайджана и России в Москве станет Нагорный Карабах ."
2,"Однако главы МИД не будут замыкаться на одном направлении, заявил депутат Милли Меджлиса Айдын Мирзазаде ."
3,"""Азербайджано-российские отношения находятся на столь высоком уровне, что в ходе предстоящей встречи министры внешнеполитических ведомств не могут замыкаться только на одном направлении"", — приводит его «Росбалт» ."
4,"Как отметил депутат, в ходе переговоров в Москве стороны обсудят нынешнее состояние и перспективы двустороннего сотрудничества, ключевые аспекты региональной и международной повестки дня ."
5,"""Но, естественно, ключевой темой обсуждений станет вопрос Нагорного Карабаха"", — отметил парламентарий ."
6,"По его словам, глава МИД Азербайджана Эльмар Мамедъяров поставит вопрос о выводе войск Армении с территории Карабаха ."
7,"Мирзазаде подчеркнул, что в данном вопросе Азербайджан настаивает на соблюдении территориальной целостности страны ."
8,"""В вопросе Нагорного Карабаха именно Россия имеет преимущественные возможности по воздействию на позицию руководства Армении ."
9,"Думаю, что аналогичные встречи придают динамику процессу разрешения нагорно-карабахского конфликта"", — резюмировал депутат ."
10,"Вооруженное противостояние между Арменией и Азербайджаном из-за Нагорного Карабаха началось в 1991 году, когда в Нагорно-Карабахской автономной области (НКАО), входившей в Азербайжанскую ССР, был проведен референдум о статусе НКР ."
11,"Подавляющее большинство участников референдума высказались за независимость региона, однако референдум не был признан международным сообществом ."
12,"Армения поддержала республику, и в 1991 разгорелся военный конфликт, завершившийся в мае 1994 года подписанием договоренностей о переходе в режим прекращения огня и начале мирных переговоров под эгидой Минской группы ОБСЕ и при сопредседательстве России, Франции и США ."
