"sent_pos","source"
0,"86 снов, вызванных полётом пчелы вокруг граната за секунду до пробуждения Рассказы каталонца Кима Мунзо — это как картины Сальвадора Дали, только в прозе Всякий, кто впервые видит подлинники растиражированных по альбомам, иллюстрациям и постерам классических картин Сальвадора Дали, испытывает невероятное изумление."
1,"Оказывается, все эти грандиозные пылающие жирафы и растёкшиеся часы размером не в полстены, как воображаешь себе, а едва с руку!"
2,"Самое большее — в метр."
3,"Когда изумление проходит, понимаешь, что, во-первых, этого эффекта великий мистификатор и добивался, а во-вторых, этому несовпадению есть прагматичное объяснение."
4,"Всё равно в картинах Дали всех интересует в первую очередь не проработка полутонов и чистота линии, а какая-то одна сюрреалистическая фишка, всякий раз новая, которая и привлекает зрителя, не давая ему заскучать."
5,"И только потом замечаешь, что не только с выдумкой, но и с техническим мастерством у эксцентричного мэтра всё в полнейшем порядке."
6,"То же самое можно сказать и про короткие рассказы барселонца Кима Мунзо."
7,"Их лаконичность объясняется тем, что каждый из них написан ради некой сюрреалистической ситуации."
8,"Так, открывается сборник трагикомичной любовной сценой: пылких любовников всё время прерывают звонками то в дверь, то по телефону и их любовный акт затягивается на несколько десятилетий."
9,"Или другая любовная сцена, в купе поезда: мужчина и женщина испытывают друг к другу всё растущее влечение, но никак не могут объясниться, потому что у них на двоих семь языков, но ни одного общего."
10,"Наконец они приходят к пониманию, что им необходимо уединиться в вагонном туалете, но слишком поздно: его наглухо оккупирует их юная попутчица."
11,"Она едет зайцем и должна спрятаться от проводника."
12,"Правда, уже после того, как несостоявшаяся любовница сходит с поезда, рассказчик понимает, что девчонка солгала: из её рюкзачка выпадает билет."
13,"«Остроумно, но что же здесь сюрреалистического?» — спросите вы."
14,"Вроде бы ничего; только неожиданная деталь: дама сразу привлекла внимание героя «ногами цвета сомон», а цвет сомон — это то же самое, что лососёвый."
15,"Попробуйте себе представить… Да ещё невероятная, сновидческая насыщенность: столько событий и переживаний всего на девять страниц!"
16,"И таковы все рассказы Мунзо; только один занимает двадцать страниц, ну так он и называется «Семейная сага»."
17,"Полноформатный сборник рассказов современного иностранного автора — нечастый гость на российских книжных прилавках в последние годы."
18,"Что же касается каталонской литературы, то мы только-только открываем её для себя (точнее, вычленяем из испанской) благодаря энтузиазму и усилиям живущей в этом благодатном краю переводчицы Нины Авровой-Раабен."
19,"Хочется надеяться, что и то и другое начинание будут продолжены."
20,"Критика: Лиза Биргер («Weekend»): «Краткие, ни к чему не обязывающие рассказы — 86 подряд."
21,"Стиль Мунзо витиеватый, красочный и сочный."
22,"Бесцветный мир в них раскрашивается совсем новыми красками, как когда, обнажив возлюбленную, герой открывает «совершенно прозрачные груди, внутри которых произрастает вся тропическая флора — и пальмы, и талипоты, и хамеропсы — листья их колышут ассирийские ветры, египетские трамонтаны, амазонские муссоны, а в их зелени на фоне зреющих гранатов машут крыльями волнистые попугайчики, какаду, ара и голуби сотни тысяч расцветок»."
23,"Всем этим так зачитываешься, что совершенно не обращаешь внимания на мелочи, вроде того, что с географической точки зрения египетские трамонтаны — это полная ерунда»."
