"sent_id","par_id","source","book_id","par_pos","sent_pos"
76398,26199,"Новая трагедия на дискотеке в Буэнос-Айресе",3194,1,1
76399,26200,"Не успела Аргентина забыть трагедию на дискотеке Кроманьон (Cromañon), на которой погибло 200 молодых людей, как безалаберность чиновников унесла новые жизни при похожих обстоятельствах.",3194,2,1
76400,26200,"Вся пресса Аргентины и все телевизионные каналы сообщают об этой трагедии.",3194,2,2
76401,26200,"Этой ночью, 10.09.2010, на столичной дискотеке Beara, расположенной в центральном районе города Палермо (Palermo), обрушилось междуэтажное перекрытие, на котором располагались VIP-зал и танцевальная площадка.",3194,2,3
76402,26201,"Как информировало правительство города, в это время на дискотеке присутствовало около 300 человек.",3194,3,1
76403,26201,"В результате трагедии две девушки-танцовщицы, Adriana Lizarraga 20 лет и Leticia Provedo 21 года, погибли на месте, более 25 человек было госпитализировано.",3194,3,2
76404,26201,"Министр здравоохранения Буэнос-Айреса Jorge Lemus, уверил общественность в том, что кроме сотрясений и переломов у госпитализируемых нет ничего угрожающего жизни.",3194,3,3
76405,26202,"Однако независимая аргентинская пресса имеет доказательства того, что вместо предусмотренного максимума в 50 человек на этой дискотечной площадке, расположенной на 10 метровой высоте, находилось около 150 человек.",3194,4,1
76406,26202,"Пол площадки был сделан из алюминиевых балок и гипсокартона.",3194,4,2
76407,26202,"Комиссия по расследованию этого несчастного случая потребовала немедленного предоставления утвержденных планов по модификации помещения и кадастрового отдела местного муниципалитета.",3194,4,3
76408,26202,"По заявлению хозяев дискотеки, заведение имеет все документы для осуществления своей деятельности в порядке.",3194,4,4
