"sent_pos","source"
0,"Dell внедрит Chrome OS на свои нетбуки Компания уже ведёт переговоры о такой возможности с Google."
1,"Компания Dell уже практически договорилась с Google об установке Chrome OS на собственные нетбуки."
2,"Более того, на рынке появились слухи о том, что подобные переговоры ведёт не только Dell, но также Acer и HP."
3,"Предположительно, эти три корпорации и представят «первую волну» тех, кто к концу 2010 года внедрит в свои нетбуки Chrome OS."
4,"Отметим также, что на днях Dell заявила о своих намерениях выпустить компьютеры с предустановленной системой Ubuntu Linux вместо Windows."
5,"В компании считают, что этот дистрибутив является более простым в использовании, стабильным и безопасным решением."
6,"Кроме того, Ubuntu Linux загружается быстрее Windows."
7,"О том, какие именно модели находятся в процессе разработки, в Dell не сообщают."
8,"Как бы то ни было, переход на Chrome OS необходим компании для того, чтобы снизить стоимость собственного нетбука Mini."
9,"Системные требования этого устройства подразумевают использование SSD-накопителей малой ёмкости, за которые фирмы-сборщики заплатят меньше, чем за обычные винчестеры."
10,"К тому же такие диски работают намного быстрее."
11,"В Dell считают, что через пару лет на рынке ПК появятся уникальные инновации, которые будут связаны с новыми вычислительными технологиями."
12,"А поскольку лидером в этой области считается Google, поэтому Dell и собирается применять разработки этой компании."
