"sent_pos","source"
0,"Правительство Москвы создаст медиахолдинг Столичные власти планируют объединить близкие к правительству издания."
1,"Основой холдинга станут ОАО «Объединённая редакция изданий мэра и правительства Москвы», ОАО «Концерн «Вечерняя Москва» и газета правительства Москвы «Тверская, 13»."
2,"Как сообщает «Газета.Ru», в изданиях будущего холдинга планируются кадровые перестановки."
3,"На пост главного редактора «Тверской, 13» приглашают Виталия Абрамова, который 21 апреля покинул место главреда «Известий»."
4,"«Вечернюю Москву» вместо нынешнего руководителя Юрия Ряжского должен возглавить главред радио «Комсомольская правда» и создатель «Экспресс-газеты» Александр Куприянов."
5,"Кандидаты в главные редакторы и сами издания пока отказываются от комментариев."
6,"Вопрос о новом руководстве газет, связанных с правительством Москвы, возник в октябре 2010 года."
7,"Это произошло сразу после вступления в должность заместителя мэра по СМИ, спорту и туризму Александра Горбенко, бывшего генерального директора ИД «Российская газета»."
8,"В «Объединённую редакцию изданий мэра и правительства Москвы» входят такие журналы, как «Вестник мэра и правительства Москвы», «Московские торги», «Бюллетень оперативной информации», «Счастливая свадьба» и «Первоклассные родители»."
9,"Совладельцами и основными акционерами концерна «Вечерняя Москва» являются Банк Москвы и столичное правительство."
10,"В концерн входит одноимённая газета с аудиторией одного выпуска 140 тыс."
11,"человек."
12,"Кроме газеты, концерн выпускает журналы «Наташа», «Семейная медицина», «Самая разная еда» и другие."
13,"Официальная газета правительства Москвы «Тверская, 13» выходит три раза в неделю тиражом 100 тыс."
14,"экземпляров в Москве, Подмосковье и ещё 27 регионах России."
15,"О сделках на российском медиарынке читайте в статье Частного корреспондента «Кто – кого»"
