"sent_pos","source"
0,"Представитель Министерства сельского хозяйства Германии сообщил в субботу об обнаружении аномального содержания диоксина в курином мясе, произведенном в этой стране."
1,"В субботу 8 января в интервью журналистам он заявил, что уровень содержания этого опасного канцерогена в образцах жировой ткани из трех куриных тушек в два с лишним раза выше допустимой нормы."
2,"Ранее на этой неделе диоксин был обнаружен в куриных яйцах."
3,"Чиновник подчеркнул, что заражённое мясо не успело попасть на прилавки магазинов."
4,"В тот же день Южная Корея заявила, что вся импортируемая из Германии свинина и мясо птицы будут помещены в карантин для проведения соответствующей проверки."
5,"Российские власти также объявили об ужесточении контроля за мясным импортом из Германии."
6,"Диоксин был обнаружен в продукции немецкой компании Harles und Jentzsch, производящей кормовые добавки для птицы и свиней."
7,"Власти Германии уже начали расследование в ее отношении."
8,"Предполагается, что компании было известно о превышении допустимого уровня диоксина еще в марте 2010 года."
9,"Работа около 5 тысяч немецких ферм, производящих свинину, птичье мясо и яйца, временно приостановлена."
