"sent_pos","source"
0,"Россия предложила Украине 10-процентную скидку на газ Если Киев согласится на предложение, то «Газпром» будет продавать «Нафтогазу» топливо по 375 долларов за тысячу кубометров."
1,"Российская государственная газовая монополия «Газпром» готова предоставить Украине скидку на топливо в размере 10%."
2,"Сообщается, что в случае подписания соглашения между сторонами, «Газпром» начнет продавать «Нафтогазу» топливо приблизительно по 375 долларов за тысячу кубометров, то есть ровно по той цене, которая заложена в бюджет российского газового монополиста на 2012 год."
3,"Украинские СМИ, в свою очередь, пишут, что «Газпром» действительно может пойти на уступки, но взамен требует гарантий выкупа 33 млрд кубометров топлива в 2012 году."
4,"Ранее на Украине говорили, что хотят приобрести только 27 млрд кубометров."
5,"Впрочем, на Украине на предложение о скидке в 10% пока не отреагировали."
6,"Ранее президент страны Виктор Янукович заявлял, что будет добиваться стоимости на газ в 250 долларов за тысячу кубометров."
7,"«Лента.ру» напоминает, что Россия и Украина ведут газовые переговоры уже не один месяц: весь 2011 год украинские чиновники заявляли, что цены на газ стали «кабальными» и искали возможности для ее снижения."
8,"По неофициальным данным, «Газпром» готов пойти на значительные скидки при получении контроля над местной газотранспортной системой."
9,"В то же время на Украине пока соглашаются отдать «Газпрому» только 33% ГТС - еще 33 должны получить европейцы, а 34 останется у Украины."
10,"В январе 2012 года переговоры зашли в тупик и не продолжались больше месяца."
11,"Возобновляются они по инициативе России: 17 февраля посол России на Украине Михаил Зурабов сообщил, что Минэнерго РФ написало своим партнерам в соседней стране, что готово вновь обсуждать снижение цен."
