"sent_pos","source"
0,"По крайней мере 73 мигранта из Африки погибли, когда пытались попасть на моторной лодке из Ливии в Италию."
1,"У лодки закончилось горючее, и она три недели дрейфовала в открытом море."
2,"Люди постепенно умирали от голода и жажды, а их тела выбрасывали за борт."
3,"Когда лодку нашли итальянские пограничники, в живых осталось только пять граждан Эритреи."
4,"С начала мая этого года, когда итальянские и ливийские пограничники начали совместное патрулирование, всего было поймано и отправлено назад около 1000 незаконных мигрантов."
5,"Лодку с африканцами замечали с торговых судов около 10 раз, но только один корабль остановился, чтобы оказать им помощь."
6,"Причина такого безразличия — страх надолго застрять в море с незаконными мигрантами на борту."
7,"В апреле власти Мальты и Италии не могли в течении 4 дней договориться, кто из них должен принять 140 нелегальных мигрантов, спасенных одним турецким судном."
8,"Кстати за два дня до итальянцев, мальтийские пограничники уже задерживали лодку."
9,"Однако они только дали им топливо, помогли завести двигатель и указали дорогу."
10,"В свое оправдание мальтийцы горят, что африканские мигранты не просили их спасти."
