"sent_pos","source"
0,"Мощи святителя Петра (Зверева) переносят в Воронежскую епархию 7 августа 2009 По благословению патриарха Кирилла из Соловков в Воронеж в воскресенье состоится торжественное перенесение мощей святителя Петра (Зверева)."
1,"Архиепископ Воронежский Петр принял в 1929 году мученическую смерть на Соловках."
2,"В 1999 году состоялось обретение его мощей, а в 2000 году он был прославлен в лике святых."
3,"27 тысяч воронежцев обратились в своё время к патриарху Кириллу с просьбой вернуть им мощи почитаемого святого."
4,"И вот теперь эта просьба исполняется."
5,"Событие настолько неординарное, что митрополит Воронежский и Борисоглебский Сергий будет лично в сопровождении священников епархии и монахов Соловецкого монастыря переносить мощи из Соловков в Алексиево-Акатов монастырь Воронежа."
6,"Ковчег с мощами будет встречать весь православный Воронеж, а поздно вечером начнётся Всенощное бдение, которое завершится в 7 часов утра понедельника."
7,"Сразу же после её окончания начнётся Божественная Литургия, которую будет проводить митрополит Сергий."
8,"Источники Мощи Святителя Петра (Зверева) перенесут в Воронежскую Епархию РИА Новости."
9,"7 августа 2009."
