"sent_pos","source"
0,"Хоть слабая, но надежда Суд Лозанны может выпустить Альбину Ахатову и Екатерину Юрьеву на дистанцию."
1,"Последняя возможность российских биатлонисток добиться справедливости зависит от решения Арбитражного спортивного суда (CAS) Лозанны."
2,"Как известно, наши многократные чемпионки мира Альбина Ахатова и Екатерина Юрьева упорно не признают факт применения ими допинга во время прошлогоднего Кубка мира."
3,"Уверенные в своей правоте российские стреляющие лыжницы категорически не согласны с вердиктом антидопинговой комиссии Международного союза биатлонистов (IBU), согласно которому спортсменки отстранены от соревнований на два года (другими словами, нашим лучшим спортсменкам можно ставить крест на карьере, поскольку они будут вынуждены пропустить предстоящую Олимпиаду в Ванкувере, а также домашние олимпийские гонки в Сочи)."
4,"Своё решение CAS вынесет в течение ближайших 30 дней."
5,"«На заседании были заслушаны представители обеих сторон, эксперты, свидетели."
6,"Несколько вопросов было задано и самим спортсменкам."
7,"Атмосфера была достаточно спокойной."
8,"Я бы её назвал профессиональной, рабочей."
9,"Ровно так же, на мой взгляд, вели себя и Альбина с Екатериной — спокойно и рассудительно."
10,"Что сказали наши адвокаты после заседания?"
11,"А что они могли сказать?"
12,"Оба хорошо выполнили свою работу, сделали всё, что от них зависело, привели доводы, что на определенном этапе были допущены существенные нарушения."
13,"На этом рассмотрение дела завершено, второго заседания не будет» — так прокомментировал заседание присутствовавший в Лозанне представитель Союза биатлонистов России Родион Тухватуллин."
14,"О том, насколько популярен в России биатлон, читайте в статье  «Майские сугробы в Подмосковье»."
