"sent_pos","source"
0,"Президент Туниса Зин аль-Абидин бен Али, управлявший страной 23 года, бежал."
1,"Он покинул Тунис, где бушуют самые массовые за десятилетия протесты."
2,"Тысячи тунисцев вышли на улицы."
3,"Бен Али поднялся на борт самолета в пятницу вечером по местному времени."
4,"Перед этим военные закрыли аэропорт."
5,"А потом и воздушное пространство Туниса."
6,"Президентский самолет совершил посадку в Джидде, как сообщают СМИ Саудовской Аравии."
7,"Саудовская Аравия подтвердила в субботу утром, что Бен Али и его семья прибыли в королевство."
8,"Власти Франции, некогда правившей Тунисом, как колонией, заявили, что не получали от бен Али запроса на предоставление убежища."
9,"Министерство иностранных дел Франции подчеркивает, что власти будут консультироваться с новым правительством Туниса перед тем, как принять решение, если такой запрос поступит."
10,"Перед тем, как уехать из Туниса, президент распустил правительство и объявил в стране чрезвычайное положение."
11,"Собрания и общественные мероприятия запрещены."
12,"Полиции разрешено открывать огонь на поражение."
13,"В ходе демонстраций погибли, по меньшей мере, 23 человека."
14,"Беспорядки вспыхнули после самоубийства недавнего выпускника университета, который был вынужден заниматься торговлей."
15,"Он поджег себя после того, как полиция конфисковала его товары, заявив, что у него отсутствовало разрешение на торговлю."
16,"Многие недовольные требовали отстранить бен Али от власти."
17,"В столице полиция применяла слезоточивый газ и дубинки."
18,"Очевидцы утверждают, что слышали выстрелы в районе Министерства внутренних дел."
19,"По официальным сведениям, в результате пожара в тюрьме города Монастир к югу от столицы погибло 42 человека."
20,"Сперва премьер-министр Мохаммед аль-Гануши заявил, что временно исполнять обязанности президента будет он."
21,"Однако позднее Конституционный совет Туниса — высший орган судебной власти — сообщил, что Бен Али окончательно утратил властные полномочия и обязанности главы государства будет выполнять спикер парламента Фуад Мебезза."
22,"Конституционный совет Туниса сообщил что у нового лидера государства есть 60 дней, чтобы организовать новые президентские выборы."
23,"Мебазза сообщил, что уже попросил премьер-министра страны сформировать правительство."
