"sent_pos","source"
0,"Сирия назвала санкции ЕС объявлением войны Правительство страны считает неприемлемой любую форму иностранного военного вмешательства."
1,"Правительство Сирии оценивает санкции, введённые против неё Евросоюзом, как объявление войны, заявил глава МИД Сирии Валид Муаллем."
2,"При этом министр не уточнил, чем руководство страны намерено ответить, сообщает «Рамблер-Новости»."
3,"Санкции, о которых ранее сообщили представители Евросоюза, направлены на отдельных высокопоставленных сирийских чиновников и несколько крупных компаний, связанных с руководством страны."
4,"Счета этих физических лиц и организаций в Европе заморожены, а чиновники и бизнесмены, связанные с режимом, попали в чёрный список невъездных на территорию ЕС."
5,"Муаллем также заявил, что Сирия не потерпит никакого внешнего вмешательства во внутренние дела страны."
6,"И подчеркнул, что установление над Сирией зоны, запретной для полётов, или какая-либо другая форма иностранного военного вмешательства недопустимы."
7,"Кроме того, глава сирийского МИДа призвал Турцию пересмотреть её жёсткую позицию в отношении руководства Сирии."
8,"Ранее турецкие власти в категоричной форме потребовала от Дамаска прекратить насилие в отношении собственного населения."
9,"Это требование последовало за бегством более 10 тыс."
10,"сирийцев из приграничных районов от своего правительства в Турцию."
11,"И в данный момент всё новые и новые беженцы продолжают пересекать границу."
12,"В связи с этими событиями турецкий президент Абдулла Гюль потребовал от сирийского коллеги Башара Асада объявить о создании в Сирии плюралистической многопартийной системы, проведении там честных выборов под наблюдением иностранных представителей, прекращении насилия и предоставлении свободы СМИ."
13,"К выполнению таких требований Сирия на данный момент не готова."
14,"О событиях в Сирии, повлёкших за собой санкции ЕС, читайте в статье Частного корреспондента «Ход троянским конём»"
