"sent_pos","source"
0,"ФИДЕ с прискорбием сообщает, что 5 декабря 2006 года в Минске скончался гроссмейстер Давид Бронштейн."
1,"Давид Бронштейн родился 19 февраля 1924 года в Белой Церкви, на Украине."
2,"Бронштейн — чемпион Украины (1939 год), чемпион Москвы (1946 год), чемпион СССР (1948 и 1949 годы)."
3,"Бронштейн — победитель первого межзонального турнира (1948 года) и первого турнира претендентов в Будапеште (1950 год)."
4,"В 1951 году Бронштейн играл матч на первенство мира по шахматам против Михаила Ботвинника."
5,"Матч закончился вничью — 12:12."
6,"Бронштейн играл за сборную СССР на шахматных Олимпиадах 1952, 1954, 1956 и 1958 годах."
7,"На каждой из этих Олимпиад побеждала команда СССР, а Бронштейн выигрывал первые призы на своей доске."
8,"Давид Бронштейн написал множество шахматных книг и статей."
9,"Он был одним из сильнейших шахматистов в мире."
10,"К шахматной партии Бронштейн подходил творчески, с фантазией, с тактической изобретательностью и часто выбирал неожиданные продолжения."
