"sent_id","par_id","source","book_id","par_pos","sent_pos"
108107,37786,"Журнал «Октябрь» наградит Андрея Битова и Леонида Хейфеца",3960,1,1
108108,37787,"Церемония награждения лауреатов состоится 23 декабря в московском театре «Эрмитаж».",3960,2,1
108109,37788,"Писатель Андрей Битов стал лауреатом премии литературного журнала «Октябрь» за повесть «Что-то с любовью...», сообщает ИТАР-ТАСС.",3960,3,1
108110,37788,"Также награда была присуждена режиссеру, педагогу и народному артисту РФ Леониду Хейфецу за статью «Всполохи» и поэту Льву Козловскому за подборку стихов «Сухой мост».",3960,3,2
108111,37789,"Повесть «Что-то с любовью...» Битова является завершающей частью романа писателя «Преподаватель симметрии», изданного в 2008 году.",3960,4,1
108112,37789,"Роман состоит из нескольких глав, каждая из которых может быть прочитана как самостоятельное произведение.",3960,4,2
108113,37789,"В биографическом очерке Хейфеца рассказывается о довоенном детстве режиссера, послевоенных годах и его начале театральной карьеры.",3960,4,3
108114,37790,"Также премию журнала вручат публицисту Илье Смирнову за серию заметок о современном левом движении «Старческий маразм левизны».",3960,5,1
108115,37790,"В номинации «Дебют» будут награждены два автора: кинорежиссер Алексей Федорченко, известный по фильмам «Овсянки» и «Небесные жены луговых мари», и писатель Дмитрий Данилов, в 2013 году попавший в шорт-лист премии «Большая книга» за роман «Описание города».",3960,5,2
108116,37790,"Федорченко вручат премию за цикл миниатюр «Спички», а прозаику Данилову — за его дебютный цикл стихотворений.",3960,5,3
108117,37791,"Премия журнала «Октябрь» вручается ежегодно с 1978 года за лучшие публикации, появившиеся в издании.",3960,6,1
108118,37791,"Старейший литературный российский журнал «Октябрь» издается с 1924 года.",3960,6,2
108119,37791,"В разные годы в нем публиковались Владимир Маяковский, Андрей Платонов, Сергей Есенин, Юрий Олеша, Михаил Зощенко, Михаил Пришвин, Сергей Довлатов, Василий Аксенов, Василий Гроссман и другие.",3960,6,3
