"sent_pos","source"
0,"Юбилей маэстро Художественному руководителю Московской филармонии народному артисту России Александру Чайковскому исполняется 65 лет."
1,"19 февраля композитору, народному артисту России, профессору, заведующему кафедрой Московской консерватории и художественному руководителю Московской филармонии Александру Чайковскому исполняется 65 лет."
2,"Маэстро отметит свой юбилей с размахом."
3,"Так, 20 февраля в Большом зале Дома композиторов состоится его авторский вечер."
4,"В сопровождении Симфонического оркестра ГМПИ им."
5,"Ипполитова-Иванова (дирижёр Вячеслав Валеев) Дарья Чайковская и Ксения Башмет исполнят Концерт для двух фортепиано и камерного оркестра."
6,"В исполнении Алексея Гориболя и Полины Осетинской прозвучит симфониетта «Прощание с ХХ веком»."
7,"Примадонна «Геликон-оперы» Лариса Костюк споёт два романса из цикла «Из жизни петербургской актрисы»."
8,"И в финале Никита Борисоглебский исполнит специально для него написанную и ему посвящённую Сонату для скрипки соло."
9,"К этой же юбилейной дате приурочен концерт «Учитель и ученики» 22 февраля в Малом зале Московской консерватории."
10,"В программе сочинения самого Александра Владимировича и его учеников: К.Бодрова, А.Сюмака, М.Ченцова, Н.Мндоянца, Т.Хренникова, А.Дружининой, М.Лысенко, Н.Соколовской, А.Шишова, А.Сергунина."
11,"Двадцать две маленьких пьесы, написанные учениками композитора, прозвучат в исполнении Никиты Борисоглебского."
12,"Камерный хор Московской консерватории под управлением Бориса Тевлина споёт знаменитые хоры Александра Чайковского «Монологи пьющего человека» на стихи А.Володина и хор «Вопрос» на стихи Олега Григорьева."
13,"В исполнении дочери композитора пианистки Дарьи Чайковской прозвучит сюита для фортепиано «Дансинг»."
14,"В концерте также примут участие Евгения Кривицкая (орган), Дарья Филиппенко (альт), аспиранты и студенты Московской консерватории."
