"sent_pos","source"
0,"Турция называет массовое отравление россиян алкоголем предумышленным убийством После гибели пятерых русских туристов в Анкаре были арестованы 22 человека."
1,"О том, насколько серьёзно власти Турции относятся к недавней трагедии с отравлением россиян во время яхт-тура на курорте Бодрум, стало понятно из слов советника по культуре и туризму посольства Турции в Москве Джеляля Кылыча."
2,"«Здесь речь не идёт об отравлении испорченными продуктами из-за элементарной халатности или безответственности."
3,"Тот, кто добавлял в спиртное метанол, знал, что он добавляет яд и что могут погибнуть люди."
4,"Этот человек или эти люди не заслуживают снисхождения», — цитирует NEWSru.com дипломата."
5,"Кылыч также опроверг слухи о том, что турецкая сторона пытается скрыть следы преступления и понизить общественный резонанс."
6,"По его словам, для Анкары расследование данного инцидента является «делом чести»."
7,"«Эта трагедия расценивается всем турецким сообществом и прокуратурой страны как предумышленное убийство, и за такое преступление полагается самое суровое наказание», — подытожил Кылыч."
8,"Напомним, ранее Минсельхоз Турции называл в качестве причины отравления россиян поддельный виски Mister Burdon, в котором ядовитого метилового спирта было в три раза больше нормы."
9,"Предполагается, что напиток был ввезен в страну фирмой «Жасмин» из Турецкой Республики Северного Кипра, которую во всём мире признает только Турция."
10,"Отметим также, что число подозреваемых в отравлении русских туристов, задержанных местными властями, достигло 22 человек."
11,"Они были причастны к деятельности подпольного производства алкогольной продукции, а также нелегального склада, найденного в портовом городе Мерсин, что на юго-востоке Турции."
