"sent_pos","source"
0,"Германия присоединяется к «Южному потоку» Россия и Италия поддерживают начинания немецких партнёров."
1,"Компании Германии выразили желание стать участниками проекта газопровода «Южный поток»."
2,"«Немецкие энергетические компании выразили желание присоединиться к этому проекту."
3,"Хотел бы узнать по этому вопросу твоё мнение», — обратился Владимир Путин с вопросом к своему итальянскому коллеге."
4,"Сильвио Берлускони отнёсся к этой новости с большим энтузиазмом."
5,"«Южный поток» — это большой проект, к которому Италия сразу же присоединилась."
6,"Что касается участия других сторон, в частности речь идёт об участии одной немецкой компании, я думаю, что это абсолютно позитивный вклад."
7,"Таким образом будет проявляться интерес со стороны Европейского союза в отношении этого очень важного проекта, который создан для того, чтобы поставлять газ в Европейский союз», — цитирует NEWSru.com итальянского премьера."
8,"«Отлично."
9,"Мы будем работать над этим проектом, он никак не нарушает планов других компаний, реализующих подобные проекты в этом регионе, в других регионах мира, но этот, безусловно, будет способствовать повышению энергетических возможностей и энергетической стабильности в Европе», — заключил глава российского правительства."
10,"Напомним, газопровод «Южный поток» строится в надежде снизить зависимость России от Украины при транзите газа в страны Европы."
11,"Его мощность будет достигать 63 млрд кубометров газа в год."
12,"Как известно, труба будет проложена по дну Чёрного моря до Болгарии, а затем разделится на две ветки — через Грецию на юг Италии и через Сербию и Венгрию в Австрию."
13,"Отметим также, что о своём намерении подключиться к «Южному потоку» уже сообщили Болгария, Сербия, Венгрия, Греция, Словения, Хорватия и Австрия."
