"sent_pos","source"
0,"Corus Chess Tournament 2006 В маленьком голландском городке Вейк-ан-Зее проводится традиционный шахматный турнир — «Шахматный турнир Корус» (Corus Chess Tournament), который, на самом деле состоит из нескольких турниров — A, B, C и несколько турниров для любителей."
1,"Главный турнир — А, обычно собирает очень сильный состав и относится к категории «супертурниров»."
2,"В этом году Corus Chess Tournament состоится с 13 по 29 января."
3,"В главном турнире будут играть 14 гроссмейстеров, из них 6 из первой рейтинговой десятки ФИДЕ."
4,"Это будет первое серьёзное испытание для нового Чемпиона мира ФИДЕ — Веселина Топалова (Болгария)."
5,"Будет играть в турнире и обладатель Кубка мира ФИДЕ — Левон Аронян (Армения)."
6,"Будут также играть такие сильные шахматисты, как Вишванатан Ананд (Индия), Василий Иванчук (Украина), Петер Леко (Венгрия), Борис Гельфанд (Израиль)."
7,"После длительного перерыва играет в супертурнире Гата Камский."
8,"И юный (15 лет) гроссмейстер из Украины Сергей Карякин."
9,"За неделю до начала турнира, отказался от участия, по причине болезни, «Классический чемпион мира» Владимир Крамник (Россия)."
10,"Впервые за последние годы в главном турнире не участвуют шахматисты из России, которые неоднократно выигрывали этот турнир."
11,"Положение о турнире Corus Chess Tournament будет проводится с 13 по 29 января 2006 года."
12,"В турнире А будут играть 14 гроссмейстеров по круговой системе (каждый с каждым)."
13,"Будет проведено 13 туров."
14,"Начало туров — 13 часов 30 минут (средне европейское время, UTC+1, 15 часов 30 минут московского времени)."
15,"Последний тур (29 января) начинается в 12 часов 30 минут."
16,"Предусмотрены три выходных дня — 18, 23 и 26 января."
17,"Контроль времени — 2 часа на 40 ходов, далее 1 час на 20 ходов далее 30 минут до конца партии."
18,"Участники турнира • Веселин Топалов (Болгария, 30 лет, рейтинг — 2801) • Вишванатан Ананд (Индия, 36, 2792) • Левон Аронян (Армения, 23, 2752) • Петер Леко (Венгрия, 26, 2740) • Василий Иванчук (Украина, 36, 2729) • Борис Гельфанд (Израиль, 37, 2723) • Этьенн Бакро (Франция, 22, 2717) • Шахрияр Мамедьяров (Азербайджан, 20, 2709) • Майкл Адамс (Великобритания, 34, 2707) • Иван Соколов (Нидеоланды, 37, 2689) • Гата Камский (США, 31, 2686) • Сергей Тивяков (Нидерланды, 32, 2669) • Сергей Карякин (Украина, 15, 2660) • Люк Ван Велли (Нидерланды, 33, 2647) Средний рейтинг турнира — 2716."
19,"Категория турнира — XIX."
20,"Фото с турнира Календарь турнира Движение по турам Таблица чемпионата"
