"sent_pos","source"
0,"Милошевич мёртв По сообщениям Белградского радио В92, бывший президент Югославии Слободан Милошевич был найден мёртвым в своей одиночной камере, в тюрьме международного трибунала ООН."
1,"В последнее время Милошевич имел хронические проблемы с сердцем и высокое кровяное давление."
2,"С 2001 года Милошевич находится под судом международного трибунала в Гааге (Нидерланды), как военный преступник."
3,"Милошевич обвинялся в преступлениях против человечности во время Балканской войны."
4,"24 февраля международный трибунал отказал Милошевичу в поездке в Москву на лечение."
5,"Трибунал высказывал опасения, что Милошевич не вернётся в Гаагу, хотя Россия предоставляла все гарантии его возвращения."
6,"Краткая справка •  Слободан Милошевич родился 20 августа 1941 года в сербском городе Пожаревац."
7,"• В мае 1989 года избран президентом Сербии."
8,"• С июля 1997 года пост президент Югославии."
9,"• Смещение с поста президента Югославии в 2000 году."
10,"• В июне 2001 выдан Гаагскому международному суду по обвинению в преступлениях против человечества."
