"sent_id","par_id","source","book_id","par_pos","sent_pos"
487,159,"10 лет преступной ошибке",12,1,1
488,159,"Юбилей «гуманитарной интервенции»",12,1,2
489,160,"Агрессия НАТО против Югославии, случившаяся 10 лет назад (23 марта — 10 июня 1999 года), вызвала в России очень сильную эмоциональную реакцию и, как у нас водится, подверглась сильнейшей мифологизации.",12,2,1
490,160,"В итоге, как это ни парадоксально, некоторые полезные выводы политического и военного характера не сделаны до сих пор.",12,2,2
491,161,"В России до сих пор не принято обсуждать причины этой войны.",12,3,1
492,161,"Граждане нашей страны почти поголовно убедили самих себя, что Запад всегда воюет за нефть.",12,3,2
493,161,"Однако югославская война совсем никаким боком не лезет в нефтяную теорию.",12,3,3
494,161,"Здесь нет ни нефти, ни газа, ни даже какого-нибудь паршивенького транзитного трубопровода.",12,3,4
495,161,"Не проходит и вспомогательная теория о получении «плацдарма на Балканах».",12,3,5
496,161,"У НАТО и без Югославии давно нет проблем с плацдармами на Балканах, тем более что территория и инфраструктура Косова в этом плане не дает им абсолютно ничего эксклюзивного.",12,3,6
497,162,"Из-за этого приходится (за неимением других вариантов) верить в правдивость официальной западной версии — «гуманитарной интервенции».",12,4,1
498,162,"Запад сам себя психологически накачал, устроив многомесячную истерику по поводу «этнических чисток», совершаемых режимом Милошевича против «беззащитных» албанцев.",12,4,2
499,162,"Нельзя сказать, что истерика не имела под собой совсем никаких оснований, но некоторые особенности противоположной стороны (албанских боевиков, представлявших собой смесь наркоторговцев, исламских экстремистов, а главным образом просто бандитов) как-то выпали из виду западных политиков и журналистов, утративших даже видимость объективности.",12,4,3
500,162,"Тем не менее агрессия, ставшая ошибкой и преступлением одновременно, была совершена из лучших побуждений.",12,4,4
501,162,"О том, что получилось сегодня из этих побуждений, «Частный корреспондент» уже писал в статье «Казус Косова».",12,4,5
502,163,"Кроме того, в России привыкли видеть в НАТО чудовищную военную силу, готовую растерзать всё на своем пути.",12,5,1
503,163,"Югославская агрессия, казалось бы, стала лучшим подтверждением данного мнения.",12,5,2
504,163,"Правда, на фоне мифов и эмоций у нас и в этом плане кое-чего не заметили.",12,5,3
505,164,"Во-первых, агрессии бы не случилось, если бы Югославия имела возможность дать достойный ответ.",12,6,1
506,164,"Очень показательно, что Венгрия (единственная на тот момент страна — член НАТО, имевшая с Югославией общую сухопутную границу) лишь допустила на свои аэродромы американские самолеты-заправщики и спасательные вертолеты (то есть вспомогательные, но не боевые силы), а также вытребовала эскадрилью американских истребителей для выполнения (это было специально подчеркнуто венгерскими официальными лицами) исключительно задач ПВО.",12,6,2
507,164,"Венгрия вступила в НАТО всего за месяц до агрессии.",12,6,3
508,164,"Как и все остальные новые члены альянса, она хотела, чтобы ее защищали, но не имела ни малейшего желания подвергать себя опасности. ",12,6,4
509,165,"Не одни венгры страдали отсутствием энтузиазма.",12,7,1
510,165,"Например, экипаж одного из норвежских тральщиков отказался отправляться к югославским берегам.",12,7,2
511,165,"Хотя никакой войны на море в 1999 году не было вообще, поэтому поход тральщика в Адриатику больше напоминал бы круиз, но даже теоретическая опасность возмутила «викингов».",12,7,3
512,165,"В целом, правда, старые члены НАТО вроде бы воевали активно.",12,7,4
513,165,"Именно потому, что достать их территории югославы не могли, да и ПВО сербов оказалась почти бессильной.",12,7,5
514,165,"По нашим СМИ до сих пор гуляет масса альтернативных списков огромных потерь, которые ВВС НАТО якобы понесли в югославском небе.",12,7,6
515,165,"У этих списков есть, увы, один небольшой недостаток — полное отсутствие доказательств.",12,7,7
516,165,"Хотя бы в виде фотографий сбитых самолетов и вертолетов.",12,7,8
517,165,"Объяснения отсутствия этих фотографий настолько смехотворны, что нет смысла их повторять.",12,7,9
518,165,"И здесь, как ни печально, приходится верить официальным данным НАТО о потере непосредственно над Югославией всего двух самолетов (F-117А и F-16С ВВС США).",12,7,10
519,165,"Причем даже в гибели этих машин роль югославской ПВО неочевидна.",12,7,11
520,165,"Пляски сербов на обломках «невидимки» F-117 видел весь мир, однако до сих пор, по прошествии 10 лет, остается неясным, кто его сбил: то ли ЗРК С-125, то ли ЗРК «Куб», то ли истребитель МиГ-29.",12,7,12
521,165,"Поскольку времени для окончательного решения данного вопроса прошло более чем достаточно (неужели у югославов совсем отсутствовала аппаратура боевого документирования?), появляется подозрение, что и здесь верна официальная американская версия — самолет упал сам.",12,7,13
522,165,"F-117 обладает отвратительными аэродинамическими качествами, поэтому до десятка «невидимок» (из всего 59 серийных машин) разбилось без всякой войны (недаром в конце прошлого года этот самолет был снят с вооружения ВВС США).",12,7,14
523,166,"Однако даже такая низкая эффективность ПВО противника не обеспечила высокой эффективности натовской авиации (причем эта не слишком высокая эффективность — «заслуга» в первую очередь ВВС США, а применительно к европейцам термин «эффективность» просто не имел смысла: война в Югославии показала, что без американцев европейцы в военном плане не могут вообще ничего).",12,8,1
524,166,"Если гражданские объекты (в первую очередь инфраструктуру) она бомбила успешно, то вооруженные силы Югославии (особенно сухопутные войска) практически никак не пострадали, что через год после окончания войны официально признало командование США (потери югославов в тяжелой технике составили менее 2%).",12,8,2
525,166,"И если бы НАТО начало наземную операцию, мясорубка получилась бы страшная.",12,8,3
526,166,"Однако натовцев спас обожествленный нашей патриотической общественностью Милошевич (ныне покойный), капитулировавший в самый неудачный момент. ",12,8,4
527,167,"К началу июня 1999 года США и компания были в очевидном тупике.",12,9,1
528,167,"Они уничтожили большинство назначенных целей, однако югославская армия уверенно контролировала Косово, практически выбив оттуда албанских боевиков.",12,9,2
529,167,"Надо было либо свертывать операцию, не добившись поставленных задач, либо начинать наземное вторжение.",12,9,3
530,167,"Первый вариант, видимо, привел бы к отставке всех правительств стран альянса.",12,9,4
531,167,"Второй означал бы бойню.",12,9,5
532,167,"Как уже было сказано, югославская армия почти не пострадала от воздушных атак, горно-лесистая местность очень способствовала бы успешной обороне.",12,9,6
533,167,"Именно в этот момент Милошевич капитулировал.",12,9,7
534,168,"С военной точки зрения капитуляцию в такой ситуации нельзя назвать иначе как преступлением.",12,10,1
535,168,"Либо надо было сдаваться сразу, в марте, когда страна еще не была разрушена, либо стоять до конца.",12,10,2
536,168,"Но Милошевич сначала загнал противника в тупик, а затем сам же его оттуда вывел, попутно дав ему окончательно разрушить Сербию.",12,10,3
537,169,"Через две недели после окончания югославской кампании итальянский адмирал Гвидо Вентурони честно сказал, что в начале июня НАТО было уже на пределе своих возможностей, а европейцы без США вообще не способны проводить самостоятельные операции.",12,11,1
