"sent_pos","source"
0,"За последние 24 часа в Афганистане погибло 8 британских солдат."
1,"Это худшие потери для британских вооруженных сил с самого начала конфликта в этой стране."
2,"Всего за последние десять дней в Афганистане погибло 15 британских солдат, в то время как общие невосполнимые потери британской армии составляют 184 человека."
3,"К наибольшему числу потерь привел взрыв заложенной бомбы, который убил 5 солдат осуществлявших пешее патрулирование."
4,"Еще один военнослужащий погиб при взрыве другой бомбы."
5,"Бой вблизи города Лашкар Гах привел к гибели еще одного солдата."
6,"Последний восьмой солдат погиб, когда бронемашина в которой он ехал была поражена из гранатомета."
7,"Несмотря на потери министр обороны Соединенного Королевства Боб Айнсворц уверен, что войну в Афганистане еще можно выиграть, хотя он считает, что победа будет нелегкой."
8,"В последнее время в Британии усилилась критика Афганской политики правительства."
9,"Так лидер Либерально-демократической партии Ник Клегг впервые нарушил ранее существовавшее негласное соглашение не критиковать политику правительства в этой стране."
10,"Критики правительства считают, что армия не должна вести полномасштабную войну при военном бюджете больше подходящем для мирного времени."
