"sent_pos","source"
0,"Анастасия Львова: «Википедия» по-русски перейдет на СС вместе с остальными языковыми разделами проекта» «Википедия» обещает свободный текст уже в этом году Пресс-секретарь «Википедии» рассказывает о сложном, но важном процессе перехода на лицензию Creative Commons."
1,"«Частный корреспондент», в свою очередь, готов стать первой российской газетой, которую сможет перепечатывать свободная энциклопения."
2,"Международная свободная энциклопедия «Википедия» — эталон добра и справедливости."
3,"Они — и за свободный софт, и за доступную и свободную информацию."
4,"Лицензированная под GNU Free Documentation License (GFDL), за неимением прежде другой лицензии, выражающей желание авторов энциклопедии делиться контентом, сейчас «Википедия» проходит сложный, но важный процесс перехода на лицензию Creative Commons."
5,"Бывший администратор и действующий пресс-секретарь «Википедии» Анастасия Львова рассказывает о перспективах этой затеи и дает советы «Частному корреспонденту», что делать, чтобы стать первой газетой, которую сможет перепечатывать «Википедия»."
6,"— Сейчас «Википедия» запрещает перепечатывать тексты или даже большие цитаты из СМИ."
7,"Это связано с копирайтом?"
8,"Запрет на перепечатывание больших текстов и цитат связан именно с копирайтом — впрочем, конечно, в некотором смысле и со стилем текста (для публицистической статьи и для энциклопедической статьи стили, безусловно, различаются)."
9,"— Если газета будет находиться под лицензией СС, ее тексты можно будет напрямую цитировать при создании статей?"
10,"Creative Сommons — это группа лицензий, не каждая из которых разрешена для использования в рамках проектов фонда «Викимедиа»."
11,"В частности, запрещены лицензии BY-NC (так как содержимое проектов может использоваться в коммерческих целях) и BY-ND (так как возможность редактирования материала любым участником должна сохраняться, это одна из основ проектов)."
12,"Следовательно, если газета будет распространяться под этими лицензиями, мы сможем использовать ее материалы лишь при прямом разрешении, механизм получения которого описан на странице «Википедия:ДОБРО», и краткая суть которого заключается в том, что для отдельных материалов фактически будет использоваться некая другая лицензия."
13,"— Какие именно из всего семейства лицензий СС более всего подошли бы для «Википедии»?"
14,"— Проекты фонда «Викимедиа», лицензированные под CC, придерживаются лицензии CC-BY-SA."
