"sent_pos","source"
0,"Северная Корея отказалась от коммунизма Многие мировые СМИ опубликовали сегодня важное сообщение о том, что Северная Корея отказалась от идей коммунизма и вычеркнула это слово из Конституции государства."
1,"Такое решение было принято после того, как власти страны поняли, что воплотить идеи коммунизма в жизнь — практически невозможное дело."
2,"Одновременно с изменениями в Конституции повышение получил и нынешний лидер Северной Кореи Ким Чен Ир."
3,"Теперь он называется не «уважаемым лидером», как это было прописано в прежней Конституции, а «верховным лидером»."
4,"Но по сути это переименование ничего не изменило, поскольку вся власть по-прежнему находится в руках вождя этого авторитарного государства."
5,"Коммунисты России болезненно отреагировали на новость."
6,"Вот что пишет по этому поводу газета «Правда»: «...Ким Чен Ир, как следует из новой редакции северокорейской конституции, вводит идеологическую установку ""армия на первом месте""."
7,"Если это так, то КНДР движется в сторону усиления тоталитарных тенденций и усиления культа личности."
8,"Таким образом, можно ожидать, что северокорейский режим будет еще более ""закрытым"" и пойдет по пути дальнейшей милитаризации страны."
9,"В этом случае ни о каких положительных изменениях мирного свойства на Корейском полуострове в обозримом будущем говорить не приходится.»"
