"sent_pos","source"
0,"«ВКонтакте» подпишет антипиратский меморандум Правообладатели связывают перемену в отношении руководства соцсети к пиратскому контенту с тем, что Павел Дуров покинул пост ее генерального директора."
1,"Социальная сеть «ВКонтакте» в течение месяца подпишет меморандум Роскомнадзора о легализации контента."
2,"В декабре 2013 года администрация «ВКонтакте» отказалась присоединиться к соглашению."
3,"«Пока не будем подписывать, мы не согласны с рядом пунктов, — заявлял «Известиям» Илья Перекопский, который в то время был вице-президентом «ВКонтакте»."
4,"Однако, по словам источника в Роскомнадзоре, сейчас ситуация изменилась, и «ВКонтакте» подпишет меморандум до начала Санкт-Петербургского экономического форума, который открывается 22 мая."
5,"Пресс-службы «ВКонтакте» и Роскомнадзора от комментариев отказались."
6,"В декабре 2013 года представители 36 интернет-площадок и фирм-правообладателей договорились о сотрудничестве."
7,"Подготовленный Роскомнадзором и правообладателями меморандум предусматривает, что подписавшие его компании будут совместными усилиями пресекать распространение пиратских фильмов."
8,"Это позволит снизить нагрузку на суды."
9,"Подписавшие документ стороны обязуются содействовать доступу пользователей к легальным фильмам."
10,"Согласно меморандуму, администрация сайта в течение суток заблокирует размещенный пользователем пиратский фильм, если в жалобе точно указан адрес страницы."
11,"Если же правообладатель указал только адрес сайта, пиратский контент заблокируют «в разумное время»."
12,"При этом представители интернет-площадок изучат возможности внедрения на своих ресурсах систем идентификации контента, позволяющих автоматически запретить повторное появление фильмов."
13,"На данный момент документ подписали ВГТРК, «Амедиа», «Мосфильм», «Каро Премьер», «ТНТ-Телесеть», интернет-компании Mail.Ru Group (владелец соцсетей «Одноклассники» и «Мой Мир»), RuTube, Ivi, Zoomby, Megogo и др."
14,"При этом, помимо «ВКонтакте», пока не присоединились к соглашению «Яндекс» и Google (которой принадлежит сервис YouTube)."
15,"«Мы не подписали документ, поскольку при его подготовке не были учтены важные для интернет-компаний пункты: обязательность указания адреса страницы в обращениях правообладателей, недопустимость премодерации и т.д.», — сообщили в пресс-службе «Яндекса»."
16,"Дуров уехал из России, после того как был уволен с занимаемой должности."
17,"Об увольнении он сам сообщил в соцсетях 1 апреля, однако позднее заявил, что это была шутка."
18,"Тем не менее руководство компании не стало учитывать отзыв заявления об уходе."
19,"По словам Дурова, о своем увольнении он узнал из СМИ."
