"sent_pos","source"
0,"Премьер-министр Финляндии обвинил Apple в крахе экономики страны По словам Александра Стубба, выход iPhone разрушил финскую Nokia, а рост использования iPad снизил спрос на бумагу."
1,"Премьер-министр Финляндии Александр Стубб обвинил Стива Джобса в том, что его компания уничтожила рынок труда Финляндии, значительная часть которого базировалась на бизнесе корпорации Nokia и бумажной промышленности."
2,"В разговоре с деловым изданием Стубб согласился со словами главы шведского банка Nordea Налле Валруса, который заявил, что экономика Финляндии оказалась под сильным давлением из-за iPhone и iPad."
3,"По словам Валруса, выход iPhone разрушил финскую Nokia, а рост использования iPad снизил спрос на бумагу."
4,"Александр Стубб был назначен премьер-министром Финляндии в конце июня."
5,"Его главной задачей является вывод страны из затянувшейся рецессии, в которой Финляндия находится последние два года с начала экономического кризиса в Европе."
6,"Стубб уверен, что у Финляндии есть шансы в скором времени выйти из кризиса, и аналитики прогнозируют небольшой рост экономики страны в 2014 году."
7,"«Мы уверенно осваиваем биотехнологии и игровую индустрию."
8,"Мы можем не только выпускать мобильники вроде Nokia», — цитирует NEWSru.com премьер-министра Финляндии."
9,"Nokia, крах которой пришелся на расцвет iPhone, играла огромную роль в экономике Финляндии."
10,"В конце 2000-х акции и ценные бумаги Nokia составляли треть рыночной капитализации фондовой биржи Хельсинки."
11,"Помимо этого, компания являлась одним из крупнейших работодателей в стране, а бизнес многих финских компаний был завязан на партнерстве с Nokia."
12,"В сентябре 2013 года мобильный бизнес Nokia был продан корпорации Microsoft за 7,5 млрд долларов."
13,"Сделка завершилась лишь в апреле 2014 года, судьба бренда которой до сих пор не предопределена."
14,"Ранее гендиректор Apple Тим Кук заявлял СМИ, что падение Nokia связано с отсутствием инноваций."
15,"«Думаю, это напоминание всем в индустрии, что вам нужно продолжать заниматься инновациями."
16,"Не внедрять инновации — значит умереть», — заявлял он."
