"sent_pos","source"
0,"Спиной к Её Величеству В Великобритании отменили одну из старейших норм королевского этикета."
1,"Отныне гостям Букингемского дворца не придётся пятиться, удаляясь от Королевы."
2,"На берегах Туманного Альбиона отменено одно из старейших правил этикета королевского двора — запрет поворачиваться спиной к Её Величеству."
3,"Эта норма, берущая начало ещё в Средние века, в своё время была принята из уважения к монаршей особе."
4,"Почти 800 лет все подданные Королевства, а также иностранные гости по окончании короткой аудиенции с Её Величеством были обязаны удаляться от неё, только глядя в лицо, т.е. ни коем случае не поворачиваться затылком."
5,"Однако современные юристы потребовали отмены этой традиции."
6,"Неровён час, кто-нибудь из гостей на приёме намеренно или случайно упадёт и расшибёт себе голову, пятясь назад."
7,"Тогда Королеву жду т судебные иски и траты на возмещение ущерба."
8,"Елизавета Вторая не сразу согласилась увидеть спину своих подданных."
9,"Однако после некоторых дебатов королевский этикет изменили, а упомянутую традицию сохранили только для церемонии открытия новой сессии парламента, передаёт РГРК «Голос России»."
