"sent_pos","source"
0,"Диакон Андрей Кураев заявил, что в опере нет ничего кощунственного, скорее наоборот — есть вполне христианские мотивы."
1,"Эксперты-религиоведы не нашли оскорбления христианских символов в опере «Тангейзер» в постановке Тимофея Кулябина, сообщает «Интерфакс»."
2,"В суде Новосибирска 10 марта прошло заседание по делу «Тангейзера»."
3,"«Постановка не содержит евангельского образа Христа, потому что евангельский образ Христа — истинный, а образ Христа в постановке — выдумка», — заявил религиовед из МГУ Владимир Винокуров."
4,"Второй эксперт, религиовед Борис Фаликов из РГГУ, отметил, что нельзя автора отождествлять с персонажем, при этом в постановке религиозные символы и атрибуты представлены в художественном контексте, и поэтому не являются сакральными."
5,"Фаликов подчеркнул: следует помнить о том, что речь идет о вымысле внутри вымысла."
6,"В начале марта диакон Андрей Кураев заявил, что в опере нет ничего кощунственного, скорее наоборот — есть вполне христианские мотивы."
7,"«То, что мерещится персонажу спектакля, нельзя выдавать за мнение режиссера."
8,"""Наполеоновские"" мысли Раскольникова нельзя выдавать за мечты Достоевского."
9,"Нельзя Гайдая, режиссера ""Бриллиантовой руки"" обвинять в пропаганде сатанизма за то, что его персонажи несколько раз кряду говорят ""черт побери""."
10,"Мне кажется, что в данной ситуации нужно остановиться, не звать милиционера, а поговорить», — написал Кураев в своем ЖЖ."
11,"В феврале прокуратура Новосибирска возбудила дело в отношении Кулябина."
12,"Поводом стало обращение главы Новосибирской митрополии Тихона."
13,"Дело было возбуждено по статье Кодекса РФ об административных правонарушениях «Умышленное публичное осквернение религиозной или богослужебной литературы, предметов религиозного почитания, знаков или эмблем мировоззренческой символики и атрибутики либо их порча или уничтожение»."
14,"Премьера «Тангейзера» по одноименной опере Рихарда Вагнера прошла 20 декабря 2014 года."
15,"Кулябин перенес действие в современность."
16,"Главный герой — кинорежиссер Генрих Тангейзер, закончивший работу над фильмом «Грот Венеры»."
17,"Зрители узнают, что эта лента повествует о ранних годах жизни Иисуса Христа, которые он якобы провел в гроте богини Венеры, испытывая плотские наслаждения."
18,"В спектакле показывают плакат фильма — на нем фигура Христа помещена между женских ног."
