"sent_pos","source"
0,"Травка только для своих Голландия может запретить продажу марихуаны туристам в знаменитых на весь мир кофешопах."
1,"Власти Нидерландов рассматривают вопрос о том, чтобы запретить реализацию лёгких наркотиков туристам в знаменитых кофешопах."
2,"Правительство страны готово даже закрыть глаза на то, что реализация этой инициативы может подорвать всю туристическую отрасль Голландии, славящейся своими либеральными взглядами на травку."
3,"«Продажа марихуаны становится причиной преступлений и беспорядков."
4,"Нужно вернуться к тому, с чего всё начиналось: разрешить употребление только местным жителям, которым это нравится», — цитирует РБК министра безопасности и юстиции Нидерландов Иво Опстелтена."
5,"Сообщается также, что в рамках борьбы с преступностью в Амстердаме уже начали закрывать некоторые злачные места."
6,"Первыми были закрыты кофешопы в излюбленном туристами месте — «квартале красных фонарей»."
7,"В некоторых городах на границе с Бельгией уже ограничили продажу марихуаны иностранцам."
8,"Теперь сделать там покупку в кофешопе могут только жители Нидерландов."
9,"Отметим, что это уже не первый шаг властей, направленный на ужесточение употребления марихуаны в стране."
10,"Ранее местное МВД запретило всем полицейским курить марихуану, причём даже тогда, когда они находятся не при исполнении своих служебных обязанностей."
11,"Напомним, политика в отношении лёгких наркотиков в Нидерландах — одна из самых либеральных в Европе."
12,"В кофешопах легально можно купить до 5 г травки, что делает страну, а особенно Амстердам и граничащие с Бельгией и Германией города, очень популярной среди туристов."
13,"В Нидерландах разрешена продажа и употребление лёгких наркотиков (марихуана, гашиш) в малых количествах."
14,"Не более 30 г марихуаны или гашиша разрешено иметь любому гражданину, 5 г лёгких наркотиков можно приобрести только в кофешопах."
