"sent_pos","source"
0,"Жена нобелевского лауреата Лю Сяобо – под домашним арестом в Китае Жена нобелевского лауреата – под домашним арестом в Китае."
1,"В сообщении, размещенном на ее странице в Твиттере, Лю Ся пишет, что не знает, когда ей разрешат выйти из дома или связаться с кем-либо."
2,"Бет Шванке, юрист из американской правозащитной организации Freedom Now, выступающей в роли международного адвоката Лю Сяобо, говорит, что Лю Ся была помещена под домашний арест после того как навестила своего мужа в тюрьме."
3,"«С тех пор ей не разрешают покидать свою квартиру, и никому не разрешают приходить к ней, – говорит Шванке."
4,"– Насколько я понимаю, ее телефон не работает»."
5,"В пятницу, после того как Лю Сяобо был объявлен лауреатом Нобелевской премии мира, китайские власти организовали визит Лю Ся в тюрьму на северо-востоке Китая, где находится в заключении ее муж."
6,"Бет Шванке из Freedom Now говорит, что Лю Сяобо заплакал, когда узнал, что ему присуждена Нобелевская премия."
7,"По ее словам, он хочет посвятить эту награду всем погибшим в выступлениях в поддержку демократии на площади Тяньаньмынь в 1989 году."
8,"«Лю Сяобо был участником демократического движения Китая во время событий на площади Тяньаньмынь, – говорит она."
9,"– Он находился в США, был приглашенным профессором Колумбийского университета в Нью-Йорке, но немедленно вылетел в Китай, где в числе четырех представителей интеллигенции помогал в переговорах о безопасном уходе студентов с площади Тяньаньмынь."
10,"Он также призывал студентов к ненасилию»."
11,"Лю был помещен в тюрьму в результате жестких действий китайского правительства в отношении участников протестов на площади Тяньаньмынь."
12,"54-летний писатель отбывает 11-летний срок тюремного заключения за публикацию в интернете манифеста «Хартия-08» два года назад, в котором содержатся призывы к коренным политическим реформам в Китае и подвергается сомнению существующая в стране однопартийная система."
13,"Пекин выразил возмущение решением Нобелевского комитета, присудившего премию Лю Сяобо."
14,"В китайских государственных СМИ это событие прошло практически незамеченным."
15,"Президент США Барак Обама призвал китайские власти к скорейшему освобождению Лю."
16,"Бет Шванке, говорит, что ее организация надеется, что международное сообщество продолжит осуществлять давление на Китай с целью освобождения Лю."
17,"«Мы надеемся, что и другие мировые лидеры поддержат этот процесс, не ограничиваясь поздравлениями в адрес Лю Сяобо, но также призывая к его освобождению», – говорит она."
18,"Freedom Now предоставляет Лю Сяобо группу международных адвокатов и специалистов по правам человека."
19,"Шванке говорит, что хотя неизвестно, как отреагирует правительство Китая на призывы к освобождению Лю Сяобо, она надеется, что Лю Ся будет разрешено получить награду за своего мужа на церемонии вручения Нобелевских премий в декабре."
