"sent_id","par_id","source","book_id","par_pos","sent_pos"
11641,3699,"Александр Исаевич , человек - архипелаг",203,1,1
11642,3699,"11 декабря 1918 года родился Александр Солженицын , один из самых влиятельных русских писателей XX века",203,1,2
11643,3700,"Сегодня исполняется 91 год большому писателю и человеку .",203,2,1
11644,3700,"Кем был , каким был покойный Александр Исаевич ?",203,2,2
11645,3701,"Вопрос этот тысячи раз ещё изучат на тёплых кафедрах и холодных кухнях .",203,3,1
11646,3701,"Для одних он так и останется фантомной болью словесности , косноязычным нобелевским генералом , морщинистым мешком с вечно пыльного иконостаса литературных классиков средней школы .",203,3,2
11647,3701,"Для других — рыцарем самоотверженной борьбы за русскую родину .",203,3,3
11648,3702,"Как бы ни сложилась дальнейшая писательская судьба , сегодняшний Александр Исаевич несёт посмертную вахту вымученного литпамятника , каменноликого учителя жизни , железного дровосека , прорубившего творческий путь промеж « плохим » советским и « хорошим » антисоветским « обществом » .",203,4,1
11649,3702,"Личные заслуги Солженицына перед новейшей историей неоспоримы , тома « Архипелага ГУЛАГ » и « Красного колеса » вынесли мозги советской интеллигенции , вернуть вещество на место Александр Исаевич пытался всю оставшуюся жизнь , не вышло , а теперь поздно .",203,4,2
11650,3703,"Читать его ( с учётом введения в образовательную обязаловку ) будут всё меньше и меньше , ну и лучше понимать , как ни парадоксально , станут « те , кому надо » .",203,5,1
11651,3703,"Александр Исаевич ни капли не обидится — мало кто , как он , умел выдержать олимпийскую позу и в пору международного триумфа , и в смертный час читательского равнодушия .",203,5,2
11652,3704,"Так было не всегда : творчество его можно разделить на три этапа .",203,6,1
11653,3704,"Первый , умеренно популярный , оттепельный , советский , наиболее прозаический , — « Один день Ивана Денисовича » , « Матрёнин двор » , « Бодался телёнок с дубом » .",203,6,2
11654,3704,"Решительно рекомендую молодёжи !",203,6,3
11655,3704,"Второй , главный , диссидентский и шумный , — от « В круге первом » до « Архипелага ГУЛАГ » — филологам и въедливым человековедам .",203,6,4
11656,3704,"Последний , посттриумфальный , публицистический , — от « Красного колеса » и статей в перестроечной прессе до « 200 лет вместе » .",203,6,5
11657,3704,"Сюда историкам , начинающим конспирологам и криптоаналитикам .",203,6,6
11658,3705,"В целом тяжёл и непрост весь Солженицын не только для обывателя .",203,7,1
11659,3705,"Профессионально заниматься им ― значит заниматься коллективной терапией ( заинтересованных лиц можно отослать и к мелодраматичной биографии солженицыноведа Людмилы Сараскиной [ ЖЗЛ , издательство « Молодая гвардия » , 2009 ] , и к остроумной критике солженицыноблюстителя философа Дмитрия Галковского [ « 80 лет вместо » ] , и к внимательному психоаналитическому разбору , которому ещё при жизни Солженицына подверг его Олег Давыдов ) .",203,7,2
11660,3705,"Нам же наиболее любопытной представляется посмертная судьба общественно значимой ипостаси персонажа .",203,7,3
11661,3706,"Вынесет ли покойный крест « Айболита всея Руси » ?",203,8,1
11662,3706,"Нуждается ли страна в его идеях и заботах ?",203,8,2
11663,3706,"Вопрос открыт .",203,8,3
11664,3706,"Больной выздоравливает либо помирает , просроченные пилюли летят в мусор , идеи ни минуты не вечны , вечны вопросы .",203,8,4
11665,3706,"Иногда банальные , иногда фантастические — как в случае Солженицына , отмахавшего жизненную дорогу размашистым шагом советского Мюнхгаузена .",203,8,5
11666,3707,"Боевым офицером в конец войны он подставляется под арест открытой руганью Ленина — Сталина в подцензурной переписке , в лагере оперативно излечивается от рака , в ссылке помощью Божьей — от метастаз .",203,9,1
11667,3707,"Умирает спустя полвека , диссидирует вплоть до краха страны и ни разу после .",203,9,2
11668,3707,"Это внешний контур , внутри — россыпь анекдотов помельче .",203,9,3
