"sent_id","par_id","source","book_id","par_pos","sent_pos"
104085,36458,"Между Востоком и Западом Наталии Гончаровой",3766,1,1
104086,36459,"Крупнейший проект нового сезона Третьяковской галереи посвящен творчеству Наталии Гончаровой – самой знаменитой русской художницы, одной из наиболее ярких фигур в искусстве ХХ века.",3766,2,1
104087,36460,"С 16 октября 2013 по 16 февраля 2014 года в выставочном зале на Крымском Валу будет открыта выставка работ Наталии Гончаровой.",3766,3,1
104088,36460,"Настоящая выставка, сопоставимая по полноте и значимости с масштабной персональной выставкой Гончаровой 1913 года, призвана показать лучшие, эталонные произведения художницы разных периодов и направлений, создать целостное представление о творческом пути важнейшей представительницы искусства авангарда.",3766,3,2
104089,36461,"В истории русской культуры Гончаровой принадлежит особая роль: она отстаивала национальный путь и национальные истоки русского авангарда.",3766,4,1
104090,36461,"Гончарова искала источники вдохновения в формах народного примитива и языческих культур, видя движение в будущее через погружение в прошлое.",3766,4,2
104091,36461,"Выставка станет новым этапом в изучении творчества одной из «амазонок авангарда» и познакомит широкую публику с новаторским искусством выдающейся представительницы знаменитого рода Гончаровых.",3766,4,3
104092,36462,"На выставке будет представлено около 400 произведений 1907–1959 годов: живописные работы, эскизы к знаменитым спектаклям Русских сезонов в Париже, наброски костюмов и тканей для Домов моды, редкие книжные иллюстрации.",3766,5,1
104093,36462,"В состав экспозиции войдут произведения из собрания Третьяковской галереи, обладающей уникальной по количеству и качественному составу коллекцией работ Гончаровой (в том числе, огромным парижским наследием художницы, поступившим в Галерею в 1989 году), а также из 16 отечественных музеев, 10 российских и зарубежных частных собраний.",3766,5,2
104094,36462,"Среди партнеров проекта – Центр Жоржа Помпиду (Париж), Музей современного искусства города Парижа, Музей моды Гальера (Париж), Музей Людвига (Кельн), Стеделик-музей (Амстердам), «ABA Gallery» (Нью-Йорк).",3766,5,3
104095,36462,"Подавляющее большинство произведений из этих коллекций никогда ранее не выставлялись в нашей стране.",3766,5,4
104096,36463,"Зрителя ждут многие открытия.",3766,6,1
104097,36463,"Впервые в России (после выставок 1913–1914 годов) будет полностью представлен программный цикл «Жатва»; привлечет внимание декоративный фриз и эскизы оформления парижского особняка С.Кусевицкого (1922); в первый раз после 1926 года воссоединятся части полиптиха «Испанки» (1923–1926), одна из которых принадлежит собранию Третьяковской галереи, а четыре другие – музеям Парижа; одно из центральных мест в экспозиции займет панно «Осенний вечер. Испания».",3766,6,2
