"sent_pos","source"
0,"Соборный меморандум Действия против РПЦ - это русофобия и ""культуроцид"", считают во Всемирном русском народном соборе."
1,"Экспертный центр Всемирного русского народного собора (ВРНС) выступил с меморандумом, в котором говорится, что оскорбление православных святынь и членов Русской православной церкви должно быть приравнено к русофобии."
2,"""Действия диффамационного характера в отношении Русской православной церкви должны квалифицироваться как одна из форм русофобии и культуроцида русского народа"", - говорится в меморандуме экспертного центра ВРНС, посвященном русофобии."
3,"Как сказано в документе, оскорбление религиозных святынь русского народа, проявления религиозной ненависти по отношению к членам Русской православной церкви в большинстве случаев являются ""выражением русофобии на религиозном поле"", сообщает «Интерфакс»."
4,"""Примером подобных проявлений стали хулиганские действия, совершенные группой Pussy Riot в 2012 году в храме Христа Спасителя в Москве, который, будучи призван увековечить память героев Отечественной войны 1812 года, является не только религиозной, но и национальной святыней русского народа"", - отмечается в меморандуме."
5,"Его авторы указали на то, что в публичных выступлениях писателей, общественных деятелей, публицистов определенной направленности именно православие, ""давшее импульс развитию русской государственности и формированию лучших черт русского национального характера, характеризовалось как ""отсталая"", ""архаичная"", ""подавляющая человека"" религия, обращение к которой ведет к экономическому упадку, политической стагнации и деспотизму""."
6,"""В социальных сетях по отношению к русскому православию носители русофобских тенденций внутри российского общества используют термин ""мракобесие"", впервые взятый на вооружение организаторами антирелигиозных гонений и репрессий 20-30-х годов XX века"", - заявили в экспертном центре."
7,"Напомним, что специальный исследовательский центр по изучению русофобии при ВРНС был создан в начале апреля нынешнего года."
8,"Как заявил, сообщая журналистам на брифинге об образовании центра, член бюро ВРНС религиовед Александр Щипков, русофобия - это явление, все шире распространяющееся в современном мире."
9,"""Изучение русофобии имеет два аспекта: и политический - это защита русских, - и академический аспект."
10,"Мы занимаемся этим академическим аспектом, изучаем явление русофобии."
11,"Для этого мы создали специальный исследовательский центр, и будем в дальнейшем заниматься этим исследованием"", - сказал Щипков."
12,"В свою очередь, замглавы ВРНС, председатель Отдела Московского патриархата по взаимоотношениям Церкви и общества протоиерей Всеволод Чаплин порекомендовал тем, кто считает, что русофобия - это ""выдумки"", посмотреть публикации многих современных западных публицистов и российских общественных деятелей, чтобы понять, что ""этот феномен действительно существует""."
13,"""Известно, что в целом ряде стран сегодня пытаются изобразить Россию источником всех мировых бед, пытаются говорить о России и русских в унизительном ключе, пытаются лишить нас права на самостоятельное определение параметров своего цивилизационного устройства, своего общественного строя, своей экономической модели, своего духовного самоопределения"", - сказал Чаплин."
14,"Директор правозащитного центра ВРНС Роман Силантьев также признал, что ""за последний год накал русофобии резко усилился""."
15,"""Ситуация с Украиной, ситуация с целым рядом других стран, накал антирусской пропаганды действительно создает угрозу русским людям, которые выезжают за рубеж."
16,"Причем русофобия у нас продвигается не только по линии Украины, США и Евросоюза, но и по линии того же ""Исламского государства"" и других террористов"", - сказал Силантьев."
