"sent_pos","source"
0,"Путин внес в Госдуму закон об исключении НКО из реестра иностранных агентов Но для этого некоммерческая организация должна доказать отсутствие зарубежного финансирования на протяжении года."
1,"Президент России Владимир Путин внес в Госдуму проект закона о порядке исключения некоммерческих организаций (НКО) из реестра иностранных агентов, пишет Лента.ру."
2,"Поправки в закон «Об общественных объединениях» и закон «О некоммерческих организациях» вводят процедуру исключения из реестра."
3,"Для этого такая организация должна будет подать «в уполномоченный федеральный орган исполнительной власти соответствующее заявление»."
4,"Для исключения из реестра НКО будет необходимо выполнить ряд условий."
5,"В частности, организация должна доказать отсутствие зарубежного финансирования на протяжении года."
6,"Также НКО перестанет считаться иностранным агентом в случае отказа от финансирования и получения иного имущества от иностранных источников."
7,"Кроме того, организация должна вернуть полученные денежные средства и другое имущество."
8,"«В таких случаях уполномоченный федеральный орган исполнительной власти принимает решение не позднее чем через три месяца со дня получения от НКО заявления об исключении ее из реестра некоммерческих организаций, выполняющих функции иностранного агента», — отмечается в пояснительной записке."
9,"В ноябре 2014 года стало известно, что уполномоченный по правам человека Элла Памфилова обратилась к Владимиру Путину с предложением разработать процедуру исключения НКО из реестра иностранных агентов."
10,"Президент поддержал эту идею."
11,"В сентябре из реестра попыталась выйти правозащитная организация «Солдатские матери Петербурга»."
12,"Однако 11 ноября Минюст отказал ей, сославшись на то, что технически такой возможности не существует."
13,"Закон об иностранных агентах был принят в июне 2012 года."
14,"Он обязал финансируемые из-за рубежа политические НКО самостоятельно проходить процедуру регистрации в Минюсте в качестве иностранных агентов."
15,"Позднее был сформирован единый реестр иностранных агентов."
16,"Нарушение этого закона карается штрафом в размере от 100 до 300 тыс."
17,"рублей для физических лиц и от 300 до 500 тысяч для юридических."
