"sent_pos","source"
0,"Неуязвимый БАК Спасительнице мира из Германии не удалось доказать в суде, что адронный коллайдер угрожает человечеству."
1,"Жительница Германии (её имя не называется) уже второй раз проигрывает неравный бой с научным прогрессом в образе Большого адронного коллайдера."
2,"Обеспокоенная судьбой человечества немка обратилась в суд города Карлсруэ с иском к Европейскому центру ядерных исследований."
3,"Достопочтенная фрау настаивает на свёртывании всего научного проекта, связанного с БАК."
4,"По её мнению, столкновения протонов в коллайдере станут причиной появления так называемых чёрных дыр, которые «проглотят планету»."
5,"Внимательно выслушав женщину, судьи были вынуждены отклонить её иск, поскольку приведённые ею доводы не объясняли самого главного — как создатели БАК нарушают её права."
6,"Ранее аналогичные аргументы стали основанием для отклонения подобного иска немки в другом суде."
7,"Однако в течение ближайшего года беспокойная жительница Германии может спать спокойно."
8,"Как известно, Европейский центр ядерных исследований принял решение приостановить работу коллайдера до 2012 года."
9,"Это время уйдёт на устранение многих недочётов при конструировании БАК."
10,"О результатах повторного запуска Большого адронного коллайдера читайте в статье Частного корреспондента «Скрестить пальцы за коллайдер»"
