"sent_id","par_id","source","book_id","par_pos","sent_pos"
46590,15110,"На юго-западе Москвы произошёл сильный взрыв газопровода",1726,1,1
46591,15111,"На юго-западе Москвы 10 мая около 00:20 по московскому времени произошел разрыв газопровода и возник сильный пожар.",1726,2,1
46592,15112,"Разрыв трубопровода произошел в районе Мичуринского проспекта на пересечении с озерной улицей, недалеко от въездного поста ДПС на МКАД.",1726,3,1
46593,15112,"Пожару на газопроводе была присвоена пятая, высшая, категория сложности.",1726,3,2
46594,15112,"Пожару предшествовала серия хлопков.",1726,3,3
46595,15112,"По словам очевидцев, первоначально был слышен сильный звук выходящего газа, похожий на рев взлетающего реактивного самолета, после чего примерно через минуту произошло возгорание разлившегося газа и только после этого возник горящий факел высотой в 20-этажный дом.",1726,3,4
46596,15113,"Рассматриваются версии как техногенной аварии, так и человеческий фактор.",1726,4,1
46597,15114,"В качестве одной из причин аварии по предварительным данным стала разгерметизация трубы высокого давления диаметром в один метр.",1726,5,1
46598,15114,"Об этом сообщил корр. ИТАР-ТАСС источник в правоохранительных органах столицы.",1726,5,2
46599,15114,"«Это предварительные выводы специалистов, которые работают сейчас на месте происшествия»,",1726,5,3
46600,15114,"- отметил собеседник агентства.",1726,5,4
46601,15114,"По его словам, окончательные причины аварии будут названы позднее.",1726,5,5
46602,15114,"По предварительным данным, взрыв на газопроводе произошел из-за разгерметизации аварийного клапана.",1726,5,6
46603,15114,"Клапан в случае повышения давления в магистральной трубе сбрасывает лишнее давление в специально устроенную подземную емкость, сообщил РИА Новости источник в правоохранительных органах столицы.",1726,5,7
46604,15114,"«По всей вероятности, от взрыва газа горит и это газохранилище.",1726,5,8
46605,15114,"До сих пор близко к месту пожара подойти не удается и точных данных о причинах ЧП и масштабах аварии нет»,",1726,5,9
46606,15114,"— сказал собеседник агентства.",1726,5,10
46607,15114,"По его словам, в момент взрыва газовой трубы газ в ней находился под давлением 40 атмосфер.",1726,5,11
46608,15115,"По предварительным данным на 4 часа одной из причин взрыва на трубопроводе в Москве могло стать умышленное повреждение магистрали.",1726,6,1
46609,15115,"Об этом сообщил РИА Новости источник в правоохранительных органах столицы.",1726,6,2
46610,15115,"«Одной из причин взрыва и последующего за ним пожара на газовой магистрали в Москве могло стать стать умышленное повреждение или внешнее воздействие»,",1726,6,3
46611,15115,"— сказал источник.",1726,6,4
46612,15115,"По его словам, в настоящее время на месте находятся специалисты-взрывотехники МВД и ФСБ.",1726,6,5
46613,15115,"После того как предоставится возможность и будет полностью погашен огонь и снижена температура на месте пожара они приступят к работам по установления причин ЧП.",1726,6,6
46614,15115,"«Экспертами На месте будут отрабатываться в том числе и вероятность подрыва газопровода»,",1726,6,7
46615,15115,"— сказал источник.",1726,6,8
46616,15116,"По данным на 2 часа ночи пострадали 5 человек.",1726,7,1
46617,15116,"Им была оказана медицинская помощь.",1726,7,2
46618,15116,"Столб пламени на месте аварии достигал около 200 метров.",1726,7,3
46619,15116,"Жар от пламени распространялся почти на километр.",1726,7,4
46620,15116,"Горение на месте разрыва газопровода сопровождалось сильным ревом вырывающегося газа.",1726,7,5
46621,15116,"Ощущался также химический запах.",1726,7,6
46622,15116,"Мэр Москвы Юрий Лужков и глава МЧС РФ Сергей Шойгу к этому моменту прибыли на место происшествия.",1726,7,7
46623,15116,"К 2:00 мск сила пламени немного ослабла, но пожарные пока не имеют возможности приблизиться к месту возгорания.",1726,7,8
46624,15117,"По данным на 2:50 был создан оперативный штаб по тушению пожара.",1726,8,1
46625,15117,"К месту аварии прибыл также начальник департамента обеспечения безопасности дорожного движения МВД России Виктор Кирьянов, а также высокопоставленные представители других силовых ведомств.",1726,8,2
46626,15117,"В ликвидации аварии на тот момент принимали участие по меньшей мере 35 пожарных расчетов, также там дежурили кареты «скорой помощи».",1726,8,3
46627,15117,"Угрозы жилым домам, расположенным поблизости от места прорыва газопровода на юго-западе Москвы, нет, сообщил «Интерфаксу» источник в оперативном штабе по тушению пожару.",1726,8,4
46628,15117,"«Рассматриваются версии как техногенной аварии, так и человеческий фактор.",1726,8,5
46629,15117,"Но скорее всего, взрыв газа на магистральном газопроводе не был вызван терактом, а является техногенной аварией»,",1726,8,6
46630,15117,"— такое мнение корр ИТАР-ТАСС на месте событий высказали пожарные, работающие близ места возгорания.",1726,8,7
46631,15117,"От высокой температуры загорелось находящееся через дорогу недостроенное пятиэтажное служебное здание.",1726,8,8
46632,15117,"«Огонь перекинулся на соседнее строящееся здание и охватил крышу и три этажа, общая площадь этого пожара составляет 800 кв метров»,",1726,8,9
46633,15117,"— сказали в правоохранительных органах.",1726,8,10
46634,15117,"Движение автотранспорта в районе пожара на газопроводе на юго-западе Москвы было перекрыто.",1726,8,11
46635,15117,"Об этом корр. ИТАР-ТАСС сообщили в столичной автоинспекции.",1726,8,12
46636,15118,"По данным на 3 часа взрыв на газопроводе и пожар не привел к нарушению в энергоснабжении Москвы и области, заявил РИА Новости представитель «Московская объединенная электросетевая кампания», которая отвечает за распределительные электрические сети московского региона.",1726,9,1
46637,15118,"«У нас, по энергообъектам кампании в 11-м сетевом районе (в районе пожара) никаких проблем нет, все работает нормально, нет отключений и снижения нагрузки»,",1726,9,2
46638,15118,"— сказал он.",1726,9,3
46639,15119,"По данным на 3:13 пожарные, спасатели, а также помогающие им местные жители были заняты эвакуацией новых автомашин «Рено», находящихся в одном из фирменных автосалонов на расстоянии 500 метров от места аварии, также проводилась эвакуация личного автотранспорта.",1726,10,1
46640,15119,"Площадь, подвергавшаяся воздействию огня на месте аварии на газопроводе на юге-западе Москвы, достигала почти 1 тыс. кв метров, сообщал корреспондент «Интерфакса» с места происшествия.",1726,10,2
46641,15119,"Как сказал «Интерфаксу» один из экспертов по техногенным катастрофам, находящившийся на месте происшествия, «это самый большой и крупный пожар газопровода в Москве как минимум за последние 20 лет».",1726,10,3
46642,15119,"Ближе 300 метров от места аварии не возможно было находиться, а жар ощущался на расстоянии 500—600 метров.",1726,10,4
46643,15119,"На 3:15 по разным данным пострадали четверо-пятеро человек, сказал РИА Новости представитель управления информации и общественных связей МЧС РФ.",1726,10,5
