"sent_pos","source"
0,"Врачи прогнозируют затяжную эпидемию гриппа Однако, по заверению Геннадия Онищенко, эпидемия будет не очень острой."
1,"Геннадий Онищенко прогнозирует затяжную, но не очень острую эпидемию гриппа."
2,"В свою очередь, врач общей практики кандидат медицинских наук Илья Егоров констатирует: в этом году грипп будет отличаться от прошлогоднего, поэтому вакцины прошлого года не работают."
3,"Эксперт призывает отличать грипп от ОРЗ."
4,"Сделать это можно по симптоматике."
5,"Так, при ОРЗ человек имеет боль в горле, насморк, умеренную температуру."
6,"А вот для гриппа характерна чрезвычайно высокая температура, боли в мышцах, озноб."
7,"Насморк и прочие симптомы появляются лишь на четвертый день."
8,"Спастись от ОРЗ поможет закаливание, а вот против гриппа единственным спасением остаётся вакцина."
9,"При этом вакцина начинает действовать через месяц, поэтому прививаться следует в середине осени, ведь, столкнувшись с вирусом гриппа сразу после прививки, вполне реально заболеть."
10,"В связи с этим население с недоверием относится к вакцинации."
11,"Как сообщает РИА «Новости», именно подобный подход является основной причиной распространения патогенного гриппа А/Н1N1 в России."
12,"Так, в Челябинской области эпидемиологи бьют тревогу."
13,"От свиного гриппа уже скончались пять человек."
14,"Известно, что первый в регионе летальный случай был зафиксирован в этом городе 17 января."
15,"Тогда жертвой вируса стала роженица."
16,"А уже 21 января в областной больнице Челябинска умер военнослужащий одной из частей Екатеринбургского объединения ВВС и ПВО."
17,"22-го числа в реанимации чебаркульской больницы скончалась женщина."
18,"По словам главы города Андрея Орлова, город переступил предэпидемиологический порог."
