"sent_id","par_id","source","book_id","par_pos","sent_pos"
11236,3580,"Александр Князев: «Виолончель — любовница моя»",196,1,1
11237,3580,"Выдающийся русский виолончелист о своем инструменте, коммунизме и финансовом кризисе",196,1,2
11238,3581,"Лучший после Ростроповича виолончелист рассказывает в интервью, что когда он вернулся в Россию, то увидел совершенно иную страну.",196,2,1
11239,3581,"Князев вспоминает о том, как было в СССР, и рассуждает о кризисе…",196,2,2
11240,3582,"Александр Князев — один из самых известных и успешных русских классических музыкантов за рубежом.",196,3,1
11241,3582,"Виолончелист и органист, лауреат множества международных конкурсов и премий, Князев олицетворяет собой шанс, возможность успеха для множества молодых музыкантов.",196,3,2
11242,3582,"Трудно ли нести знамя высокой музыкальной культуры, выясняла Ксения Щербино.",196,3,3
11243,3583,"— С чем ассоциируется у вас ваша виолончель?",196,4,1
11244,3583,"— Если бы рядом не сидела моя жена, я бы ответил честнее.",196,4,2
11245,3583,"Многоженство в России не поощряется, так что я должен сказать, что виолончель — моя постоянная любовница на протяжении уже почти 20 лет.",196,4,3
11246,3583,"Вместе со мной она проходит все испытания — и в автомобильной аварии мы вместе были, и много еще чего другого пережили.",196,4,4
11247,3584,"— С чего же всё начиналось?",196,5,1
11248,3584,"— Я очень хорошо помню тот момент, когда впервые взял ее в руки.",196,5,2
11249,3584,"Буквально сыграв два звука, я понял, что это инструмент, о котором я мечтал всю свою жизнь.",196,5,3
11250,3584,"Потом я с удивлением узнал, что был первым, кому он пришелся по душе, — после Кнушевицкого, который играл на нем всю жизнь, и после Григория Пятигорского, выступавшего с ним год до того, как он, к счастью, эмигрировал из Советской России.",196,5,4
11251,3585,"Со смертью Кнушевицкого многие именитые виолончелисты брали этот инструмент из коллекции, но все возвращали — никому он не раскрылся.",196,6,1
11252,3585,"А я вот не расстаюсь.",196,6,2
11253,3585,"Только дважды я изменил ему — и был за это жестоко наказан.",196,6,3
11254,3586,"— Почему же вы ему «изменяли»?",196,7,1
11255,3586,"— Оба раза я менял свою виолончель только потому, что играл в залах без акустики.",196,7,2
11256,3586,"Хотя этот инструмент очень мощный и с настолько богатым тембром, что пробивает любой оркестр, в какой-то момент я почувствовал, что не хватает даже его силы.",196,7,3
11257,3586,"Тогда я решил взять инструмент мастера Маттео Гофриллера, в Вене, в коллекции Махольда, — действительно более яркий, прямо-таки тромбон, но по тембру он всё же очень уступал.",196,7,4
11258,3587,"Второй раз я взял другой инструмент, тоже очень сильный, но опять был разочарован результатом и звуком.",196,8,1
11259,3587,"Так что теперь я решил больше не экспериментировать.",196,8,2
11260,3587,"Я очень благодарен Госколлекции уникальных музыкальных инструментов за то, что имею возможность играть на любимом Карло Бергонци.",196,8,3
11261,3588,"— Наверняка же есть какие-то сложные обязательства?",196,9,1
11262,3588,"— Я очень внимательно соблюдаю все условия контракта, не выхожу с инструментом на улицу и не могу оставить его нигде, кроме отеля.",196,9,2
11263,3588,"Схема моих передвижений такова: аэропорт или вокзал — отель — музыкальный зал — отель — аэропорт.",196,9,3
11264,3588,"Ведь если я пойду гулять с инструментом и что-то случится, я буду нести полную ответственность.",196,9,4
11265,3589,"Я был как-то в Кальяри на Сардинии: концертный зал был в нескольких минутах ходьбы, но мне пришлось потребовать, чтобы мне прислали машину.",196,10,1
11266,3589,"Контракт есть контракт.",196,10,2
11267,3590,"— Как вы думаете, что мешает музыкантам творить в современном мире?",196,11,1
11268,3590,"Чего не хватает для того, чтобы творческая жизнь была раем?",196,11,2
11269,3590,"— Боюсь, мой ответ вас разочарует.",196,11,3
11270,3590,"Тут надо думать не о рае, а о том, как бы не попасть в полный ад.",196,11,4
11271,3590,"То, что я вижу вокруг, что происходит в России, и в частности в Москве, больше похоже на абсолютный беспредел.",196,11,5
11272,3591,"Беспредел проник так глубоко в нравственность людей, что мы смотрим на вещи, на которые нормальный человек и смотреть бы не смог, и убеждаем себя, что это в порядке вещей.",196,12,1
11273,3591,"Я не буду приводить никаких примеров, умные люди меня поймут.",196,12,2
11274,3592,"— Хорошо, не будем выяснять, кто виноват.",196,13,1
11275,3592,"Но что же всё же делать?",196,13,2
11276,3592,"— Попытки отдельных личностей что-то как-то наладить я оцениваю очень высоко.",196,13,3
11277,3592,"Например, мне кажется, очень важны старания Алексея Шалашова, когда он пришел к управлению филармонии, упорядочить абсолютно разбитую концертную жизнь в России, особенно после безумных 90-х годов.",196,13,4
11278,3593,"При коммунистах, конечно, тоже был порядок, но порядок такой, от которого хотелось бежать: полная профанация концертной деятельности, «дни печати»…",196,14,1
11279,3594,"Знаете, что такое «дни печати»?",196,15,1
11280,3594,"Это любимый праздник советского артиста, когда вы приезжаете в город, у вас заявлено шесть концертов, а вас радостно встречает на вокзале служащий филармонии и говорит:",196,15,2
11281,3594,"«Дорогой Александр Александрович!",196,15,3
11282,3594,"Отдыхайте!",196,15,4
11283,3594,"Вот у вас целая неделя, прекрасный номер.",196,15,5
11284,3594,"Сколько у вас концертов?",196,15,6
11285,3594,"Шесть?",196,15,7
11286,3594,"Ставлю шесть печатей, считайте, что вы их все уже отыграли.",196,15,8
11287,3594,"Отдыхайте».",196,15,9
11288,3595,"И такое действительно творилось!",196,16,1
11289,3595,"Я уж не говорю о том, что приходилось играть в пересменку на тракторном заводе, в колонии для несовершеннолетних девочек.",196,16,2
11290,3596,"Трудно назвать это полноценными концертами!",196,17,1
11291,3596,"А в программе стояли три сонаты Брамса, Франка, Бетховена…",196,17,2
11292,3597,"— То есть дело в официальном отношении, так?",196,18,1
11293,3597,"— Мне казалось, что всё это из-за коммунизма.",196,18,2
11294,3597,"Потом вроде старый режим закончился — и начался полный хаос.",196,18,3
11295,3597,"Я не играл в России много лет, играл только за границей.",196,18,4
11296,3597,"А потом Алексей Алексеевич меня убедил, что всё изменилось и пора возвращаться в Россию.",196,18,5
