"sent_pos","source"
0,"Далай-лама уходит в отставку 75-летний лидер собирается отказаться от функции главы правительства Тибета в изгнании, но останется духовным наставником большинства буддистов."
1,"Далай-лама XIV намерен попросить тибетский парламент разрешить ему сложить с себя политические полномочия."
2,"Уйти в отставку 75-летний духовный лидер тибетских буддистов хотел бы уже в будущем году."
3,"В настоящее время он является главой Центральной тибетской администрации и уполномочен обращаться к парламенту с предложениями и подписывать резолюции."
4,"«Для начала я должен обсудить этот вопрос с тибетским правительством в изгнании."
5,"Я хочу сообщить им о своём намерении."
6,"Основные решения принимают избранные народом политики."
7,"С моей стороны демократичнее будет не вмешиваться в их работу», — цитирует далай-ламу Infox.ru."
8,"Правительство Тибета в изгнании существует уже 60 лет."
9,"Оно сформировано по инициативе далай-ламы после вторжения китайских войск в Тибет."
10,"Его легитимность признана многими странами мира."
11,"Основные цели ЦТА — восстановление свободы Тибета и помощь беженцам."
12,"Девять лет назад тибетский лидер заявил о своей «полу-отставке» после того, как состоялись выборы премьер-министра."
13,"«В 2001 году мы избрали политическое руководство посредством демократических выборов, так что с этого момента я наполовину в отставке."
14,"В своих будущих воплощениях далай-лама не будет главой политической власти, а то, продолжит ли своё существование сам институт далай-лам или нет, решать тибетскому народу», — заявил тогда далай-лама."
